Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
HCL TECHNOLOGIES DENMARK APS;EUR/DKK;2012;0;n.a.;n.a.;n.a.;6897,6624860564;95,2459391908;5456,462279064;1345,9542678017;229,3705174015;6897,6624860564;766,1378865698;439,7725638624;326,3653227073;n.a.;n.a.;n.a.;n.a.;6131,6591276493;n.a.;315,7375978541;n.a.;6897,6624860564;10134,4100805899;n.a.;6904,523422354;2824,4187758616;405,4678823742;0;22,1971468453;383,2707355289;96,3221644924;n.a.;n.a.;286,9485710366;n.a.;n.a.;2824,4187758616;n.a.;n.a.;n.a.;0,13453; D;DK;30.06.;DK33041454
HCL TECHNOLOGIES DENMARK APS;EUR/DKK;2011;0;n.a.;n.a.;n.a.;1294,7193235885;n.a.;434,9248716704;n.a.;197,0837118852;1294,7193235885;263,0464236182;223,7637517934;39,2826718247;0;n.a.;n.a.;n.a.;1031,6728999704;n.a.;278,3304665807;n.a.;1294,7193235885;1043,7392496776;n.a.;548,7507705755;445,6505158546;49,3379632474;6,9716687197;3,8880460168;52,4215859504;13,1389141257;n.a.;n.a.;39,2826718247;n.a.;n.a.;445,6505158546;n.a.;n.a.;n.a.;0,13407; D;DK;30.06.;DK33041454
HIGHJUMP SOFTWARE APS;EUR/DKK;2013;770,2968709873;39,7875079449;482,2728235747;248,2365394677;7030,8679443524;n.a.;1937,397104038;n.a.;1222,1597137421;7801,1648153397;-4200,7302580085;11377,7536608387;-15578,4839188471;0;n.a.;n.a.;n.a.;12001,8950733482;n.a.;774,7177052034;n.a.;7801,1648153397;16412,6819389581;n.a.;6974,4688169288;10199,1324658915;-760,9193438622;49,0310703968;10,0473504911;-721,9356239566;-1638,6558827681;n.a.;n.a.;916,7202588115;n.a.;n.a.;9344,9737094715;854,15875642;n.a.;94;0,13396; D;DK;31.12.;DK33776349
HIGHJUMP SOFTWARE APS;EUR/DKK;2012;1149,6505782609;457,7709315582;691,8796467027;0;4693,4243784452;n.a.;1945,0577059742;n.a.;306,5645589048;5843,074956706;-5116,2397180968;11374,7638935545;-16491,0036116513;0;n.a.;n.a.;n.a.;10959,3146748028;n.a.;1106,1235002163;n.a.;5843,074956706;17212,2138124825;n.a.;10383,0161614924;12343,7436155626;-5514,5459645725;16,4733249215;195,1352391107;-5693,2078787617;196,2066748779;n.a.;n.a.;-5889,4145536396;n.a.;n.a.;11490,4789564177;854,2021654413;n.a.;117;0,13393; D;DK;31.12.;DK33776349
HIGHJUMP SOFTWARE APS;EUR/DKK;2011;1515,0187077576;858,8648183461;656,1538894115;0;6844,8230456319;n.a.;2535,4335099461;n.a.;1187,4798146217;8359,8417533895;776,5429281616;11424,314469374;-10647,7715412124;0;n.a.;n.a.;0;7583,2988252279;n.a.;1374,0491964613;n.a.;8359,8417533895;18471,4449052632;n.a.;11668,3208562933;17452,5097448917;-10649,3856959219;2,9592836341;29,7273492333;-10676,1537615211;-1554,7000110328;n.a.;n.a.;-9121,4537504883;n.a.;n.a.;9011,287691565;8441,2220533268;n.a.;116;0,13451; D;DK;31.12.;DK33776349
DANSKE FAMILIERESTAURANTER A/S;EUR/DKK;2013;15227,0945810037;229,4814852176;10452,0577689218;4545,5553268644;2334,0665014281;n.a.;100,875398931;n.a.;1,2056820589;17561,1610824318;8838,4532800449;134,0986378884;8704,3546421565;1372,3341124163;485,2200463854;887,1140660309;823,3468815805;7350,3736899706;n.a.;1091,0082986645;n.a.;17561,1610824318;13819,2598301854;n.a.;6671,976584809;4734,7134454442;2412,5697999322;63,0973610844;945,3886988795;1530,278462137;499,4203017462;n.a.;n.a.;1030,8581603908;n.a.;n.a.;4084,1809923113;650,5324531329;n.a.;47;0,13396; D;DK;31.12.;DK81684316
DANSKE FAMILIERESTAURANTER A/S;EUR/DKK;2012;15297,8259553459;224,3318637683;9904,3522324728;5169,1418591048;2108,3177310091;n.a.;222,4568511756;n.a.;2,0089420636;17406,143686355;7978,0446524255;134,0634003773;7843,9812520482;1361,259142293;n.a.;n.a.;1160,3649359334;8066,7059621656;n.a.;515,4945335189;n.a.;17406,143686355;12598,3435397557;n.a.;-781,4784627391;10482,7936173177;2897,0283851771;581,9235510885;294,3769770523;3184,5749592132;664,4241051668;n.a.;n.a.;2520,1508540464;n.a.;n.a.;3624,2654121991;570,4056165905;n.a.;47;0,13393; D;DK;31.12.;DK81684316
DANSKE FAMILIERESTAURANTER A/S;EUR/DKK;2011;14017,4540101847;315,5672457071;9576,2418398897;4125,6449245879;1214,1133673284;n.a.;64,56618838;n.a.;2,9592836341;15231,5673775131;5323,4822319288;134,6474053507;5188,8348265781;930,0221384565;n.a.;n.a.;593,7399073108;8978,0630071278;n.a.;712,5147913515;n.a.;15231,5673775131;11065,5685851878;n.a.;0;9382,00522318;1683,5633620078;2,0176933869;269,5638364864;1416,0172189083;326,1937642113;n.a.;n.a.;1089,823454697;n.a.;n.a.;3479,4449892183;623,8707952215;n.a.;42;0,13451; D;DK;31.12.;DK81684316
MIDT FACTORING A/S;EUR/DKK;2013;286,0145773144;43,8064481414;217,4246646282;24,7834645448;165846,255970298;n.a.;143576,236624352;n.a.;19928,9866815102;166132,270547612;20810,4742312661;5358,5869286073;15451,8873026588;0;0;0;0;145321,930281019;n.a.;n.a.;n.a.;166132,270547612;13390,4389112236;n.a.;1015,0503289514;8724,7172724852;3650,6713097869;69,3937007255;n.a.;3720,0650105124;912,8352832883;n.a.;n.a.;2807,2297272242;n.a.;n.a.;4422,5757568528;173,8861458333;n.a.;69;0,13396; D;DK;31.12.;DK83712619
MIDT FACTORING A/S;EUR/DKK;2012;330,0022163135;9,9107808471;320,0914354664;0;156156,004109656;n.a.;n.a.;n.a.;30262,3014576056;156486,006325969;17998,3798067032;5357,1788362575;12641,2009704458;0;n.a.;n.a.;n.a.;138487,626519266;n.a.;n.a.;n.a.;156486,006325969;14829,608525057;n.a.;1558,9390413509;9159,3025858203;4111,3668978858;n.a.;351,5648611294;3759,8020367564;1025,3640292597;n.a.;n.a.;2734,4380074967;n.a.;n.a.;4307,3057138219;347,5469770022;n.a.;69;0,13393; D;DK;31.12.;DK83712619
MIDT FACTORING A/S;EUR/DKK;2011;895,5868379872;70,2157298632;596,0266264826;229,3444816414;193825,948849078;n.a.;n.a.;n.a.;21622,2748982059;194721,535687066;15330,5688663624;5380,5156983311;9950,0531680313;0;n.a.;n.a.;0;179391,101333596;n.a.;n.a.;n.a.;194721,535687066;15808,3586603742;n.a.;3128,2318270097;7246,7475682973;5433,3792650672;96,1767181077;n.a.;5529,5559831749;1382,9270473636;n.a.;n.a.;4146,6289358113;n.a.;n.a.;4137,7510849091;484,6499515272;n.a.;63;0,13451; D;DK;31.12.;DK83712619
FFV ENERGI & MILJO A/S;EUR/DKK;2013;141698,319835222;0;6821,0792660975;134877,240569124;15426,1660854015;0;2733,9510509755;12692,215034426;6131,9649870786;157124,485920623;133296,323460512;4286,8695428858;129009,453917626;6882,5690511032;639,1454559096;6243,4235951936;183,1297082852;16945,5934090081;n.a.;211,66418368;n.a.;157124,485920623;11672,3419772388;n.a.;748,9964879461;9955,5846899863;967,7607993065;3081,7233426421;398,6788674884;3650,8052744602;278,3785909412;n.a.;n.a.;3372,426683519;n.a.;n.a.;7348,6321492188;523,9358369446;n.a.;128;0,13396;A-;DK;31.12.;DK25604822
FFV ENERGI & MILJO A/S;EUR/DKK;2012;137809,541608067;0;6831,4744519955;130978,067156071;15550,0151490627;0;2489,4810052088;13060,5341438538;4659,4062928349;153359,556757129;132137,494585708;4285,743069006;127851,751516702;6804,0189104597;673,9330976012;6130,0858128585;104,0631988943;14417,6414725488;n.a.;341,9219392241;n.a.;153359,556757129;10978,8683775551;n.a.;1337,017908059;8852,3362385027;789,5142309934;4378,2883334023;218,5728965193;4949,3635973474;252,4570526586;n.a.;n.a.;4696,9065446887;n.a.;n.a.;6620,5355353179;338,3058435097;n.a.;119;0,13393;A-;DK;31.12.;DK25604822
FFV ENERGI & MILJO A/S;EUR/DKK;2011;128447,168085764;0;4691,2716373749;123755,89644839;6173,2001735878;0;2149,6505343758;4023,549639212;1062,7863633129;134620,368259352;128555,585477086;4304,4125586649;124251,172918421;741,3005503376;709,9590463948;31,3415039428;63,6245981328;5323,4822319288;n.a.;289,2027187853;n.a.;134620,368259352;10628,2671718059;n.a.;1149,5471789485;8438,1282568003;1040,5917360572;1167,3028807529;20,7149854386;2187,3141442641;290,6823606023;n.a.;n.a.;1896,6317836617;n.a.;n.a.;6528,5832354625;243,7373611344;n.a.;120;0,13451;A-;DK;31.12.;DK25604822
ROSKILDE FORSYNING A/S;EUR/DKK;2013;4815,8960374126;0;4809,7336624447;6,1623749679;1982,9450929311;635,1265157132;46,6197062789;1301,1988709391;523,3999782517;6798,8411303437;2714,1242793396;669,8233660759;2044,3009132637;1119,4088093861;n.a.;n.a.;n.a.;2965,3080416181;n.a.;329,2851667629;n.a.;6798,8411303437;10935,2683452089;n.a.;9026,0038225461;1773,1564146762;136,1081079866;6,4303043143;48,4952117039;94,0432005971;24,3815705252;n.a.;n.a.;69,6616300719;n.a.;n.a.;6950,7570697698;189,8279419459;n.a.;n.a.;0,13396; D;DK;31.12.;DK32837212
ROSKILDE FORSYNING A/S;EUR/DKK;2012;3269,6201732388;0;3263,9951354608;5,6250377781;2551,4903502385;657,4597726797;26,7858941813;1867,2446833775;378,3507553107;5821,1105234774;2643,7677556931;669,6473545322;1974,1204011609;1340,3661448316;n.a.;n.a.;0;1836,9766229527;n.a.;307,5020652012;n.a.;5821,1105234774;10620,4731134095;n.a.;8494,7445511825;2039,8797713759;85,848790851;7,098261958;93,08098228;-0,1339294709;-0,1339294709;n.a.;n.a.;0;n.a.;n.a.;6907,1446030576;270,8053901728;n.a.;n.a.;0,13393; D;DK;31.12.;DK32837212
ROSKILDE FORSYNING A/S;EUR/DKK;2011;3520,8749600954;0;3520,8749600954;0;3871,1465320568;656,5574280889;101,557233806;3113,0318701619;1863,8106379019;7392,0214921522;2655,2844971264;672,5644622914;1982,720034835;2639,1429500314;n.a.;n.a.;1,6141547095;2097,5940449944;n.a.;271,7160427657;n.a.;7392,0214921522;10553,8815422765;n.a.;8511,0342445126;1946,8050925487;96,0422052152;13,9893408157;108,1483655365;1,8831804944;0,5380515698;n.a.;n.a.;1,3451289246;n.a.;n.a.;6744,4764278581;293,507131344;n.a.;n.a.;0,13451; D;DK;31.12.;DK32837212
SKOVDYRKERFORENINGEN OSTJYLLAND A.M.B.A.;EUR/DKK;2013;567,2746146911;0;524,2952203545;42,9793943366;2142,5628505931;432,3299945845;1641,7594731059;68,4733829027;0,5339055197;2709,8374652842;1251,0741090586;n.a.;n.a.;242,5265823279;n.a.;n.a.;n.a.;1216,1032975177;n.a.;788,7119289905;n.a.;2709,8374652842;10936,5206657237;n.a.;9984,1666949424;893,2239344735;59,1300363078;7,4746772759;15,4832600716;51,1214535122;14,2819726522;n.a.;n.a.;36,8394808599;n.a.;n.a.;861,4565560508;31,7673784227;n.a.;n.a.;0,13348; U;DK;30.06.;DK38677810
SKOVDYRKERFORENINGEN OSTJYLLAND A.M.B.A.;EUR/DKK;2012;601,8789999145;0;558,5609315255;43,318068389;1942,0485567201;526,9468132913;1332,6359796945;82,4657637344;0,2690563254;2543,9275566346;1223,6681679084;n.a.;n.a.;259,6393540087;n.a.;n.a.;n.a.;1060,4855065548;n.a.;259,9084103341;n.a.;2543,9275566346;11787,0885593449;n.a.;10728,890031556;880,8904093518;177,308118437;7,3990489484;12,1075346429;172,5996327426;48,2956104089;n.a.;n.a.;124,3040223337;n.a.;n.a.;848,200065816;32,6903435358;n.a.;n.a.;0,13453; U;DK;30.06.;DK38677810
SKOVDYRKERFORENINGEN OSTJYLLAND A.M.B.A.;EUR/DKK;2011;602,6471326013;0;585,2179608019;17,4291717994;1773,3511953097;425,6740035615;1123,6452988501;224,031892898;n.a.;2375,9983279109;1095,6245534188;n.a.;n.a.;273,6379972501;287,5813346896;-13,9433374395;n.a.;1006,8698477943;n.a.;244,2765462958;n.a.;2375,9983279109;9882,8766924515;n.a.;8975,3531239136;803,082608294;104,4409602439;10,7256441842;14,3455490964;100,6869847794;19,8424417408;n.a.;n.a.;80,8445430386;n.a.;n.a.;767,8220530384;35,2605552556;n.a.;n.a.;0,13407; U;DK;30.06.;DK38677810
DANSK SVINEAVL;EUR/DKK;2013;0;n.a.;n.a.;n.a.;1082,032665559;n.a.;2,9472228107;n.a.;770,0289416409;1082,032665559;400,6883375866;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;681,4782926456;n.a.;n.a.;n.a.;1082,032665559;8252,8936934213;n.a.;7804,2460028237;343,7533514702;104,8943391275;9,1095977786;n.a.;107,1717385721;0;n.a.;n.a.;107,1717385721;n.a.;n.a.;211,66418368;n.a.;n.a.;n.a.;0,13396; U;DK;31.12.;DK71307654
DANSK SVINEAVL;EUR/DKK;2012;0;n.a.;n.a.;n.a.;632,8167500329;n.a.;15,4018891542;n.a.;423,4849870062;632,8167500329;293,5734002269;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;339,1094203351;n.a.;n.a.;n.a.;632,8167500329;7999,6072972414;n.a.;7655,1406980701;305,7609820794;38,705617092;10,4464987307;n.a.;49,1521158227;0;n.a.;n.a.;49,1521158227;n.a.;n.a.;198,4834758833;n.a.;n.a.;n.a.;0,13393; U;DK;31.12.;DK71307654
DANSK SVINEAVL;EUR/DKK;2011;0;n.a.;n.a.;n.a.;580,288618065;n.a.;n.a.;n.a.;127,383709158;580,288618065;245,4860287364;n.a.;n.a.;0;n.a.;n.a.;n.a.;334,8025893287;n.a.;n.a.;n.a.;580,288618065;322,6964290074;n.a.;0;324,4450966094;-1,748667602;8,7433380098;0;6,8601575154;0;n.a.;n.a.;6,8601575154;n.a.;n.a.;234,8595102322;n.a.;n.a.;n.a.;0,13451; U;DK;31.12.;DK71307654
NEWSCYCLE SOLUTIONS A/S;EUR/DKK;2013;2985,6706719468;2598,1108723353;220,9077461318;166,6520534797;12631,5290374596;n.a.;1089,4007225859;n.a.;1014,782399605;15617,1997094063;7786,8305953057;1843,7557974606;5943,0747978451;252,121514991;n.a.;n.a.;211,5302190068;7578,2475991097;n.a.;117,4870184097;n.a.;15617,1997094063;8058,9128466057;n.a.;1245,8714609012;12132,1087357134;-5319,0673500088;7939,550322771;857,5078732504;1762,9750995118;-1228,32208871;n.a.;n.a.;2991,2971882218;n.a.;n.a.;4443,6082105476;6075,565859655;n.a.;48;0,13396;A-;DK;31.12.;DK17468146
NEWSCYCLE SOLUTIONS A/S;EUR/DKK;2012;7061,1634946;6684,1520339984;164,1975313313;212,8139292703;3065,2438006356;n.a.;1009,0246338091;n.a.;1,7410831218;10126,4072952356;4755,165864533;1843,2713080853;2911,8945564477;1521,4387894971;n.a.;n.a.;182,1440804328;3849,8026412055;n.a.;165,1350376276;n.a.;10126,4072952356;7728,8019070686;n.a.;1343,4465226625;7449,6928896996;-1064,3375052935;1257,8655907533;125,6258437102;67,9022417496;-227,8140300118;n.a.;n.a.;295,7162717614;n.a.;n.a.;2657,0267733128;3297,3435737165;n.a.;45;0,13393;A-;DK;31.12.;DK17468146
NEWSCYCLE SOLUTIONS A/S;EUR/DKK;2011;6700,0871733468;6451,1038094066;136,9341245225;112,0492394177;3707,1753161502;n.a.;1185,3276083424;n.a.;930,6947029188;10407,262489497;4447,8033020254;1851,3009389033;2596,5023631222;1883,1804944159;n.a.;n.a.;538,0515698331;4076,2786930557;n.a.;438,9155680914;n.a.;10407,262489497;7114,3868821183;n.a.;1372,7040675367;6339,7271344511;-598,0443198695;1723,3791781755;127,6527349429;997,682123363;-99,0014888493;n.a.;n.a.;1096,6836122124;n.a.;n.a.;2260,7581835463;2612,3748844322;n.a.;45;0,13451;A-;DK;31.12.;DK17468146
DANNEBROG REDERI A/S;EUR/DKK;2013;39091,4275028831;n.a.;18770,9960462381;20320,5654213182;9467,8193148098;67,3842306272;n.a.;n.a.;2693,0918256448;48559,2468176929;38349,6651072906;9190,7803706008;29158,8847366898;5647,9506227521;n.a.;n.a.;0;4561,6310876502;n.a.;836,743348902;n.a.;48559,2468176929;7513,5426619467;n.a.;4690,6390679564;3488,5740551966;-665,6704612062;5378,1457708967;886,0423486452;3826,4329610453;0;n.a.;n.a.;3826,4329610453;n.a.;n.a.;2186,9732902379;1301,6007649587;n.a.;n.a.;0,13396; D;DK;31.12.;DK67784014
DANNEBROG REDERI A/S;EUR/DKK;2012;41074,0258554695;0;24350,5206823246;16723,5051731449;10143,2824085699;53,8396473044;n.a.;n.a.;1662,8683107743;51217,1743345684;37337,3936171799;9606,6270186478;27730,7665985321;7570,8990608699;n.a.;n.a.;n.a.;6308,8816565186;n.a.;609,3790926243;n.a.;51217,1743345684;7564,0686578537;n.a.;1649,2075047419;5203,1599447151;711,7012083968;5587,4035967456;1132,3736765139;5166,7311286285;0;n.a.;n.a.;5166,7311286285;n.a.;n.a.;2966,5377805776;2236,6221641375;n.a.;44;0,13393; D;DK;31.12.;DK67784014
DANNEBROG REDERI A/S;EUR/DKK;2011;40180,8841577821;0;27359,115248659;12821,7689091231;7709,2028925688;58,7821340043;494,6039055691;7155,8168529955;5536,6851664752;47890,0870503509;32376,5806502452;9795,9013932741;22580,6792569711;9420,3413975306;n.a.;n.a.;n.a.;6093,1650025751;n.a.;324,5796095018;n.a.;47890,0870503509;17301,9898182309;n.a.;13463,9334577189;12769,1743681719;-8931,1180076598;2774,5974327369;1344,0528214431;-7500,5733963661;-251,1355702196;n.a.;n.a.;-7249,4378261464;n.a.;n.a.;2971,6588201883;9797,5155479836;n.a.;40;0,13451; D;DK;31.12.;DK67784014
RONNE HAVN A/S;EUR/DKK;2013;27778,3787792074;0;27778,3787792074;0;2391,5373462374;n.a.;455,3459242584;n.a.;1100,9216844824;30169,9161254448;10828,7664300028;6698,2336607591;4130,5327692437;15809,0371214505;17261,214179103;-1452,1770576526;n.a.;3531,9786093183;n.a.;42,0649073896;n.a.;30169,9161254448;7269,057133329;n.a.;2231,3155970721;5264,2757986638;-226,5342624069;0,6698233661;914,9787180597;-1140,8431571005;0;n.a.;n.a.;-1140,8431571005;n.a.;n.a.;1924,1346013897;3351,3942298242;n.a.;29;0,13396;A-;DK;31.12.;DK27932150
RONNE HAVN A/S;EUR/DKK;2012;27771,079369275;0;27771,079369275;0;2390,9089146217;n.a.;455,226271611;n.a.;1100,6323919091;30161,9882838967;10825,92092178;6696,4735453218;4129,4473764582;15804,8829321976;17256,6783968234;-1451,7954646258;n.a.;3531,0505004482;n.a.;42,0538538646;n.a.;30161,9882838967;7267,1470208541;n.a.;2230,7292674176;5262,8924887393;-226,4747353028;0,6696473545;914,738286291;-1140,5433742392;0;n.a.;n.a.;-1140,5433742392;n.a.;n.a.;1923,6289906292;3350,5135736663;n.a.;29;0,13393;A-;DK;31.12.;DK27932150
RONNE HAVN A/S;EUR/DKK;2011;32481,3661934702;0;32481,3661934702;0;1179,1400152893;n.a.;813,2649478028;n.a.;128,3252994052;33660,5062087595;11646,3952548226;6725,6446229139;4920,7506319087;18325,3639040535;19859,4834425402;-1534,1195384867;n.a.;3688,7470498834;n.a.;160,8774193801;n.a.;33660,5062087595;6685,156242284;n.a.;2256,7227967725;3739,8619490175;688,5714964939;4,707951236;662,475995357;30,9379652654;0;n.a.;n.a.;30,9379652654;n.a.;n.a.;1898,7839899411;1933,3538033028;n.a.;32;0,13451;A-;DK;31.12.;DK27932150
ARWOS SERVICE A/S;EUR/DKK;2013;664,7327084937;0;664,7327084937;0;7757,2244025251;0;156,872632335;7600,3517701902;3791,2002519897;8421,9571110189;2057,1615218924;147,3611405367;1909,8003813557;0;n.a.;n.a.;n.a.;6364,7955891265;n.a.;2207,2019558934;n.a.;8421,9571110189;6870,2443011674;n.a.;6753,1591767774;-139,8591188367;256,9442432267;67,6521599737;0,9377527125;323,6586504879;-126,3286868419;n.a.;n.a.;449,9873373298;n.a.;n.a.;6255,480415783;436,5908700083;n.a.;107;0,13396; D;DK;31.12.;DK32562531
ARWOS SERVICE A/S;EUR/DKK;2012;6656,160774579;0;6656,160774579;0;1861,7535750704;141,8313096899;891,5684878241;828,3537775563;202,5013600105;8517,9143496494;1606,8857919354;147,3224179971;1459,5633739384;0;0;0;0;6911,1624871848;n.a.;1425,8131472699;n.a.;8517,9143496494;9185,2849031761;n.a.;8351,0382288999;1128,8915102704;-294,6448359942;166,8761207494;143,3045338699;-271,0732491146;0;n.a.;n.a.;-97,366725349;n.a.;n.a.;5553,7872995481;352,9041558385;n.a.;99;0,13393; D;DK;31.12.;DK32562531
ARWOS SERVICE A/S;EUR/DKK;2011;2290,7545585645;0;2290,7545585645;0;5556,8621003439;184,0136368829;35,9149422864;5336,9335211747;711,0351495345;7847,6166589084;1711,8110694241;147,9641817041;1563,8468877199;59,589211359;n.a.;n.a.;59,589211359;6076,0818652329;n.a.;1856,4124288167;n.a.;7847,6166589084;7295,5757482596;n.a.;6581,9848537685;508,9967850621;204,594109429;83,936044894;208,6294962028;79,9006581202;20,0424209763;n.a.;n.a.;59,8582371439;n.a.;n.a.;5498,2144792321;354,57598452;n.a.;109;0,13451; D;DK;31.12.;DK32562531
