Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
A TO Z CATERING SUPPLIES LIMITED;EUR/GBP;2009;849,8018977788;0;849,8018977788;0;2545,0196190254;1080,0707991125;93,2040791112;1371,7447408017;72,3702261334;3394,8215168043;337,727721956;0;337,727721956;398,0362437338;358,5615749338;39,4746688;39,4746688;2660,1540696922;740,1500400009;1792,8078746689;128,2926736002;3395,9180353821;24742,9417075867;n.a.;20889,7754252707;3734,7422759158;118,4240064001;17,5442972445;57,0189660445;77,8528190223;31,7990387556;n.a.;n.a.;46,0537802667;n.a.;n.a.;1619,5579393798;282,901793067;n.a.;89;1,09652;D ;GB;30.11.;GB03682173
T S GLENFORT LIMITED;EUR/GBP;2013;70,2283117246;0;70,2283117246;0;3630,8037161606;122,899545518;2181,7595509102;1327,3150915945;1316,7808448358;3701,0320278852;1048,7427884203;46,8188744831;1001,9239139373;0;n.a.;n.a.;n.a.;2653,4597113269;0;1769,7534554593;882,5357840055;3702,2024997472;29383,5256255627;n.a.;28772,5393135588;381,5738270369;228,2420131049;3,5114155862;n.a.;231,7534286911;47,9893463451;n.a.;n.a.;183,764082346;n.a.;n.a.;284,4246624845;8,1933030345;n.a.;5;1,17047;D ;GB;31.05.;GB02282923
T S GLENFORT LIMITED;EUR/GBP;2012;45,0007240212;0;45,0007240212;0;4762,5766255805;322,5051888188;3355,0539798053;1085,0174569564;992,5159686905;4807,5773496017;1126,2681206425;50,000804468;1076,2673161745;0;n.a.;n.a.;n.a.;3681,3092289592;0;2465,0396602742;1216,269568685;4807,5773496017;41696,9208660073;n.a.;40921,9083967527;427,5068782017;348,7556111646;1,2500201117;n.a.;350,0056312763;71,251146367;n.a.;n.a.;278,7544849093;n.a.;n.a.;315,0050681486;16,2502614521;n.a.;5;1,25002;D ;GB;31.05.;GB02282923
T S GLENFORT LIMITED;EUR/GBP;2011;49,3311774836;0;49,3311774836;0;3799,6479029235;361,3795559846;2782,0489627383;656,2193842005;653,9249108292;3848,9790804071;934,9978988172;45,8894674266;889,1084313906;0;n.a.;n.a.;n.a.;2913,9811815898;0;1528,1192653062;1385,8619162837;3848,9790804071;29818,9759338123;n.a.;29116,8670821851;378,5881062695;322,3735086719;1,1472366857;n.a.;323,5207453576;67,6869644543;n.a.;n.a.;255,8337809034;n.a.;n.a.;276,4840412453;14,9140769136;n.a.;5;1,14724;D ;GB;31.05.;GB02282923
T S GLENFORT LIMITED;EUR/GBP;2010;41,4642247044;0;41,4642247044;0;5565,6836474666;93,5906786185;2512,7320170874;2959,3609517607;1283,021581568;5607,1478721711;2581,4441608833;47,3876853765;2534,0564755068;0;n.a.;n.a.;n.a.;3025,7037112877;0;1567,3476938268;1458,3560174609;5607,1478721711;22438,0690257595;n.a.;21742,6547428597;381,4708672806;313,9434156191;1,1846921344;n.a.;315,1281077535;67,5274516615;n.a.;n.a.;247,6006560921;n.a.;n.a.;278,4026515868;9,4775370753;n.a.;5;1,18469;D ;GB;31.05.;GB02282923
T S GLENFORT LIMITED;EUR/GBP;2009;32,0814133488;0;32,0814133488;0;4129,3362038926;114,5764762456;1730,104791309;2284,6549363379;695,479210811;4161,4176172414;2393,5025887713;45,8305904983;2348,8177630355;0;n.a.;n.a.;n.a.;1769,0607932326;0;717,2487412977;1050,6662871725;4162,5633820038;19724,3403856855;n.a.;19091,8782368096;338,0006049246;295,6073087137;19,4780009618;n.a.;315,0853096755;67,6001209849;n.a.;n.a.;247,4851886906;n.a.;n.a.;258,9428363151;12,603412387;n.a.;5;1,14576;D ;GB;31.05.;GB02282923
GPW DESIGN SERVICES LIMITED;EUR/GBP;2013;103,5377163987;0;103,5377163987;0;4285,0495809541;0;4101,5054473383;183,5441336158;12,9422145498;4388,5872973528;1057,7318982092;9,4125196726;1049,4959434956;0;n.a.;n.a.;n.a.;3332,0319641027;1397,7591713821;68,2407676264;1866,0320250943;4389,7638623119;27905,7676993603;n.a.;23767,7887382906;2448,4316798368;1690,723846192;n.a.;63,5345077901;1628,3659033609;388,266436495;n.a.;n.a.;1240,0994668659;n.a.;n.a.;1743,6692693504;30,590688936;n.a.;33;1,17656;D ;GB;31.10.;GB01248003
GPW DESIGN SERVICES LIMITED;EUR/GBP;2012;75,6619763732;0;75,6619763732;0;4306,5308519304;0;4227,1477947519;79,3830571784;n.a.;4382,1928283036;718,1685954112;9,9228821473;709,4860735323;0;n.a.;n.a.;n.a.;3664,0242328924;1653,4002377947;66,9794544943;1942,404180335;4382,1928283036;24954,8082402036;n.a.;21460,7133640838;2139,6214630126;1354,4734131071;n.a.;76,9023366416;1277,5710764655;367,1466394503;n.a.;n.a.;910,4244370152;n.a.;n.a.;1487,1919618273;40,9318888576;n.a.;30;1,24036;D ;GB;31.10.;GB01248003
GPW DESIGN SERVICES LIMITED;EUR/GBP;2011;100,7150888599;0;100,7150888599;0;3753,9260393243;0;3581,1081027579;171,6734469203;n.a.;3854,6411281843;553,9329887296;9,1559171691;544,7770715605;0;n.a.;n.a.;n.a.;3301,8526291008;1469,5247056379;83,5477441679;1748,780179295;3855,7856178304;18991,6611879719;n.a.;16302,1105195535;1686,9777384037;1002,5729300147;n.a.;116,7379439058;886,979475755;203,7191570121;n.a.;n.a.;683,2603187429;n.a.;n.a.;1104,4325085207;43,4906065531;n.a.;38;1,14449;D ;GB;31.10.;GB01248003
GPW DESIGN SERVICES LIMITED;EUR/GBP;2010;127,5414268451;0;127,5414268451;0;3081,6766378246;0;2843,8291120864;237,8475257381;n.a.;3209,2180646697;150,5218641145;9,1921749078;142,4787110702;0;n.a.;n.a.;n.a.;3059,8452224187;1671,8268113478;140,1806673433;1247,8377437276;3210,3670865331;20863,9389968749;n.a.;18025,8549941059;2434,7773286914;403,3066740777;n.a.;133,2865361624;270,0201379153;60,8981587639;n.a.;n.a.;209,1219791514;n.a.;n.a.;1708,5955109788;32,1726121771;n.a.;35;1,14902;D ;GB;31.10.;GB01248003
GPW DESIGN SERVICES LIMITED;EUR/GBP;2009;98,2270561075;0;98,2270561075;0;4318,6418190895;0;3940,2444097663;378,3974093232;1,1162165467;4416,868875197;133,9459856011;8,9297323734;125,0162532277;5,5810827334;5,5810827334;0;0;4278,4580234092;2587,389955195;75,902725174;1614,0491264935;4417,9850917437;19703,454481925;n.a.;17202,013200824;2208,9925458718;292,4487352291;n.a.;112,7378712143;179,7108640148;40,1837956803;n.a.;n.a.;139,5270683345;n.a.;n.a.;1548,1923502396;33,4864964003;n.a.;33;1,11622;D ;GB;31.10.;GB01248003
HONEYWELL ANALYTICS LIMITED;EUR/GBP;2013;1194,3987006951;0;1194,3987006951;0;52859,3088979606;0;0;52859,3088979606;23554,7367764073;54053,7075986557;25842,0102882383;5971,9935034753;19870,016784763;704,6952334101;0;704,6952334101;704,6952334101;27507,0020770072;24641,6395940398;2023,3113989774;842,05108399;54053,7075986557;27493,8636912996;n.a.;18441,5159387317;5610,0906971647;3442,2570554032;305,7660673779;n.a.;3748,0231227811;20,3047779118;n.a.;n.a.;3727,7183448693;n.a.;n.a.;13606,5899983181;304,5716686772;n.a.;285;1,1944;D ;GB;31.12.;GB00412070
HONEYWELL ANALYTICS LIMITED;EUR/GBP;2012;1209,154165427;0;1209,154165427;0;31979,7954790822;0;0;31979,7954790822;29377,3034276785;33188,9496445091;22143,9064024536;5979,9909269386;16163,915475515;705,6389293788;0;705,6389293788;705,6389293788;10339,4043126768;7442,6967076678;1980,5729950021;916,134610007;33188,9496445091;25114,7658949567;n.a.;18603,7517737059;3383,4788664619;3127,5352547889;n.a.;n.a.;3127,5352547889;17,9399727808;n.a.;n.a.;3109,5952820081;n.a.;n.a.;12282,9013639319;377,9354265825;n.a.;273;1,196;D ;GB;31.12.;GB00412070
HONEYWELL ANALYTICS LIMITED;EUR/GBP;2011;1264,2196500467;0;1264,2196500467;0;28900,2045898201;0;9,5593168245;28890,6452729956;25045,4100803204;30164,4242398669;19017,0659078387;5974,5730153436;13042,4928924951;498,2793894797;0;498,2793894797;498,2793894797;10649,0789425485;7544,6908037759;1885,5752436425;1218,8128951301;30164,4242398669;23831,3768436026;n.a.;17247,397380694;9012,0459363443;-2428,0664734357;n.a.;n.a.;-2428,0664734357;-192,3812510941;n.a.;n.a.;-2235,6852223416;n.a.;n.a.;10960,9516539494;635,6945688326;n.a.;244;1,19491;D ;GB;31.12.;GB00412070
HONEYWELL ANALYTICS LIMITED;EUR/GBP;2010;13784,7380822896;0;1528,7761494115;12255,9619328781;22252,7064320928;0;56,1877910963;22196,5186409965;19596,662723812;36037,4445143824;20819,9177591375;5852,8949058635;14967,022853274;492,8137510737;0;492,8137510737;492,8137510737;14724,7130041713;12476,0307813385;1543,9936761668;704,688546666;36037,4445143824;17021,3889652321;n.a.;7773,8150139678;6719,1233519312;2528,450599333;678,9358090802;397,9968535987;2809,3895548145;-17,5586847176;n.a.;n.a.;2826,9482395321;n.a.;n.a.;6628,9887703809;524,4193835654;2084,8011654686;175;1,17058;D ;GB;31.12.;GB00412070
HONEYWELL ANALYTICS LIMITED;EUR/GBP;2009;13871,2962264801;0;1718,8760783117;12152,4201481684;18330,9308914;0;38,2222280331;18292,7086633669;16467,035183198;32202,22711788;17279,8196204899;5620,9158872194;11658,9037332705;46,0915102752;0;46,0915102752;46,0915102752;14876,3159871149;12923,6098078949;1009,5164933446;943,1896858754;32202,22711788;10414,4329558401;n.a.;7465,7004814048;5231,9485078238;-2283,2160333885;4631,6346910688;n.a.;2348,4186576803;8,9934654196;n.a.;n.a.;2339,4251922607;n.a.;n.a.;5859,2427208375;530,6144597535;n.a.;164;1,12418;D ;GB;31.12.;GB00412070
CALCO (104) LIMITED;EUR/GBP;2013;2064,9294851311;1447,46925956;617,4602255711;0;6401,4001462575;1105,4912884745;3632,3285192732;1663,5803385099;1269,3557329529;8466,3296313886;3876,9377624802;0;3876,9377624802;0;n.a.;n.a.;n.a.;4589,3918689084;1192,1732047566;2581,4587122916;815,7599518603;8466,3296313886;28673,9029367142;n.a.;21975,6469127783;4972,9296628689;1725,326361067;n.a.;46,3095169178;1679,0168441492;448,8460870498;n.a.;n.a.;1230,1707570994;n.a.;n.a.;2088,6779553454;238,6721256535;n.a.;62;1,18742;+ ;GB;30.04.;GB05886713
CALCO (104) LIMITED;EUR/GBP;2012;2377,497337548;1608,3794100286;769,1179275194;0;5487,1949420945;1234,2804500832;3606,855432895;646,0590591163;102,1388607746;7864,6922796425;2989,0999135114;0;2989,0999135114;0;n.a.;n.a.;n.a.;4875,5923661311;1425,021696108;2539,9350438401;910,635626183;7864,6922796425;30487,8346468694;n.a.;23446,4061968437;5013,4182987425;2028,0101512832;1,230588684;49,2235473612;1980,017192606;536,5366662375;n.a.;n.a.;1443,4805263684;n.a.;n.a.;2019,396030495;243,6565594382;n.a.;54;1,23059;+ ;GB;30.04.;GB05886713
CALCO (104) LIMITED;EUR/GBP;2011;2112,6969767127;1562,3870480305;550,3099286822;0;7835,4719173468;1522,0384585549;4187,286952254;2126,146506538;1442,4620737556;9948,1688940595;1888,5381462923;0;1888,5381462923;0;n.a.;n.a.;n.a.;8059,6307477672;3456,5291650833;3285,0476598117;1318,0539228722;9948,1688940595;25267,183364993;n.a.;19790,9831378214;4129,0056563447;1347,1945708269;n.a.;62,7644725177;1284,4300983092;357,5333345206;n.a.;n.a.;926,8967637886;n.a.;n.a.;1723,7814059333;161,3943579027;n.a.;29;1,12079;+ ;GB;30.04.;GB05886713
CALCO (104) LIMITED;EUR/GBP;2010;2001,9073176269;1704,902091665;297,0052259619;0;4643,8724090322;1075,204965304;2803,1307178963;765,536725832;273,9815650346;6645,7797266592;987,7150537803;0;987,7150537803;0;n.a.;n.a.;n.a.;5658,0646728789;2648,8721896835;1930,5339687524;1078,658514443;6645,7797266592;22155,6689103208;n.a.;17511,7965012886;3458,1538712774;1185,7185377549;n.a.;77,1292641064;1108,5892736485;320,0288868892;n.a.;n.a.;788,5603867593;n.a.;n.a.;1452,7930045113;148,502612981;n.a.;23;1,15118;+ ;GB;30.04.;GB05886713
CALCO (104) LIMITED;EUR/GBP;2009;1865,9816517288;1750,9630340579;115,0186176709;0;3331,0731700221;835,2808351245;1959,783242839;536,0090920585;423,2238456045;5197,0548217508;193,1866102628;0;193,1866102628;0;n.a.;n.a.;n.a.;5003,8682114881;2748,1632824084;1389,1568969184;866,5480321613;5197,0548217508;16105,9565307503;n.a.;12708,9989098294;2741,4631687577;655,4944521632;4,4667424338;150,7525571415;509,2086374556;183,1364397867;n.a.;n.a.;326,0721976689;n.a.;n.a.;1198,2036578725;188,7198678289;n.a.;24;1,11669;+ ;GB;30.04.;GB05886713
ARDEN FINE FOODS (UK) LIMITED;EUR/GBP;2013;617,4602255711;0;617,4602255711;0;8871,241048542;1105,4912884745;3632,3285192732;4133,4212407944;1269,3557329529;9488,7012741131;4898,121981694;0;4898,121981694;0;n.a.;n.a.;n.a.;4590,5792924191;1192,1732047566;2582,6461358023;815,7599518603;9488,7012741131;28659,6538545856;n.a.;21961,3978306497;4869,6238174369;1828,6322064991;n.a.;46,3095169178;1782,3226895813;448,8460870498;n.a.;n.a.;1333,4766025315;n.a.;n.a.;2088,6779553454;134,1788567106;n.a.;62;1,18742;D ;GB;30.04.;GB02572217
ARDEN FINE FOODS (UK) LIMITED;EUR/GBP;2012;769,1179275194;0;769,1179275194;0;8046,8194048791;1234,2804500832;3606,855432895;3205,6835219009;102,1388607746;8815,9373323985;3940,3449662675;0;3940,3449662675;0;n.a.;n.a.;n.a.;4875,5923661311;1425,021696108;2539,9350438401;910,635626183;8815,9373323985;30474,2981713451;n.a.;23432,8697213194;4907,5876719159;2133,8407781099;1,230588684;40,609426573;2094,4619402209;536,5366662375;n.a.;n.a.;1557,9252739833;n.a.;n.a.;2019,396030495;136,5953439274;n.a.;54;1,23059;D ;GB;30.04.;GB02572217
ARDEN FINE FOODS (UK) LIMITED;EUR/GBP;2011;550,3099286822;0;550,3099286822;0;8816,1668004363;1522,0384585549;4187,286952254;3106,8413896274;91,9051204724;9366,4767291185;3001,4867393298;0;3001,4867393298;0;n.a.;n.a.;n.a.;6364,9899897886;1968,1145310915;3285,0476598117;1111,8277988854;9366,4767291185;25245,888276103;n.a.;19769,6880489315;4028,1341826555;1448,0660445161;n.a.;25,7782654984;1422,2877790178;357,5333345206;n.a.;n.a.;1064,7544444971;n.a.;n.a.;1723,7814059333;63,8852666698;n.a.;29;1,12079;D ;GB;30.04.;GB02572217
ARDEN FINE FOODS (UK) LIMITED;EUR/GBP;2010;297,0052259619;0;297,0052259619;0;6935,8778543429;1075,204965304;2803,1307178963;3057,5421711427;171,5262739082;7232,8830803048;3276,2669499518;0;3276,2669499518;0;n.a.;n.a.;n.a.;3956,6161303529;1120,1011041121;1930,5339687524;905,9810574884;7232,8830803048;22131,4940663472;n.a.;17487,621657315;3354,5473971046;1289,3250119276;n.a.;26,4772100664;1262,8478018613;320,0288868892;n.a.;n.a.;942,8189149721;n.a.;n.a.;1452,7930045113;48,3496879473;n.a.;23;1,15118;D ;GB;30.04.;GB02572217
ARDEN FINE FOODS (UK) LIMITED;EUR/GBP;2009;115,0186176709;0;115,0186176709;0;5379,074575929;835,2808351245;1959,783242839;2584,0104979655;148,5191859246;5494,0931935999;2978,2005177502;0;2978,2005177502;0;n.a.;n.a.;n.a.;2515,8926758497;378,5564212663;1389,1568969184;748,179357665;5494,0931935999;16107,0732163588;n.a.;12704,5321673956;2640,9614639967;761,5795849665;n.a.;26,8004546029;734,7791303636;183,1364397867;n.a.;n.a.;551,6426905769;n.a.;n.a.;1198,2036578725;91,5682198933;n.a.;24;1,11669;D ;GB;30.04.;GB02572217
PURE WAFER PLC;EUR/GBP;2013;26867,8341398172;5392,6036943501;18360,0000262642;3116,405534412;10259,930890253;1945,9907861939;4631,129038883;3682,8110651761;2628,7327226544;37127,7650300702;25398,9401284993;6806,2672908424;18592,6728376569;7365,6221303523;2747,4193587689;4618,2027715834;3074,101386886;4362,0276560095;1086,9815683752;1710,967744383;1562,9032280422;37126,5899148611;28545,8986583467;n.a.;19195,5069399018;6950,8064615561;2399,5852568889;316,1059912356;426,5668208867;2290,2995424468;-95,1843319334;n.a.;n.a.;2385,4838743802;12238,8249023004;n.a.;9162,3732849963;2582,9032295013;n.a.;238;1,17512;+ ;GB;30.06.;GB05289130
PURE WAFER PLC;EUR/GBP;2012;25928,9895975452;6133,3796729878;19795,6099245574;0;9203,1678019009;1790,8130182799;4620,1736554655;2792,1811281555;1614,8300088711;35132,1573994461;17920,523352476;3429,1900495367;14491,3333029393;7526,3719446464;6127,1830881495;1399,1888564969;0;9684,022785356;5355,0886172925;2028,7618760722;2300,1722919914;35130,9180824784;28247,7516440516;n.a.;19163,5582710468;8719,8341845105;364,3591884943;-96,6667234781;800,5987611134;-532,9062960971;-303,6326570786;n.a.;n.a.;-229,2736390185;12056,0754614721;n.a.;9545,2192849772;4815,985736357;n.a.;236;1,23932;+ ;GB;30.06.;GB05289130
PURE WAFER PLC;EUR/GBP;2011;26777,0996736652;5399,5020230443;21377,5976506209;0;7919,2696337982;1514,0757467695;4119,1277997337;2286,0660872951;1402,2091407537;34696,3693074634;15796,4508415707;2979,4175265619;12817,0333150088;9653,7558221238;8042,2121413999;1611,543680724;0;9247,2702339275;5669,7540217361;1447,6203372552;2128,7882847777;34697,476897622;20513,6773269338;n.a.;14780,7906661591;8368,9512381789;-2636,0645774042;-52,0567374529;832,907799247;-3521,0291141041;-352,2136704263;n.a.;n.a.;-3168,8154436779;9197,4286767917;n.a.;7446,3286360875;5240,0090402097;n.a.;228;1,10759;+ ;GB;30.06.;GB05289130
PURE WAFER PLC;EUR/GBP;2010;36600,7516059161;5778,099385398;30822,6522205181;0;7346,5980742505;1547,6833276421;3121,0797485441;2677,8349980643;251,0087675369;43947,3496801666;22056,9362849248;3479,83862117;18577,0976637548;15015,2220307557;12976,5410651512;2037,4565325922;0;6875,1913644861;2903,1306723413;1681,146525991;2290,9141661538;43947,3496801666;20013,3575872708;n.a.;15861,3052423069;9666,8986327013;-5514,8462877374;182,4405188439;1133,8249694593;-6466,2307383528;-1191,373321041;n.a.;n.a.;-5274,8574173119;8507,3605699821;n.a.;7886,5730327079;6400,1113556846;n.a.;209;1,22443;+ ;GB;30.06.;GB05289130
PURE WAFER PLC;EUR/GBP;2009;37530,059105188;4874,0336500244;32656,0254551636;0;7773,8493432481;2229,6360663453;2374,9197616826;3169,2935152202;1900,4044664278;45303,908448436;22543,5772740672;623,313918705;21920,2633553622;2322,1958399876;0;2322,1958399876;0;20438,1353343812;15786,71379818;2037,4866628347;2613,9348733665;45303,908448436;20187,403795654;n.a.;15465,6836971928;9193,8803008994;-4472,1602024383;-569,4183543057;1158,7546345851;-6200,3331913291;n.a.;n.a.;n.a.;-6200,3331913291;7270,042980385;n.a.;7361,4311113229;5118,90697523;440,5376568291;215;1,17164;+ ;GB;30.06.;GB05289130
BELLIS HOLDINGS LIMITED;EUR/GBP;2013;6841,5157575813;2111,6969028289;4729,8188547524;0;15064,9508118668;4096,7875433841;4536,3262652398;6430,6426045422;5397,487728441;21906,4665694481;16127,9656554854;0;16127,9656554854;501,6474542919;501,6474542919;0;0;5275,6590609701;730,9720048254;2188,1384196734;2357,7430351721;21905,2721707474;27045,964178539;n.a.;13582,7020243042;10298,1055973928;3165,1565568419;-953,1301631547;5,9719935035;2204,8600014831;428,7891335495;n.a.;n.a.;1776,0708679336;n.a.;n.a.;7474,5470689497;812,1911164726;n.a.;202;1,1944;D ;GB;31.12.;GB05984940
BELLIS HOLDINGS LIMITED;EUR/GBP;2012;6979,8454099227;2114,5247917655;4864,1246199719;1,1959981854;14170,1865004737;4868,9086127134;4889,240581865;4412,0373058953;3626,2664980956;21150,0319103964;14331,646255501;0;14330,4502573156;502,3192378628;502,3192378628;0;0;6316,0664170325;2246,0845921581;1803,5652635647;2267,6125594951;21150,0319103964;26035,6844977052;n.a.;12123,8336052753;10552,2919896758;3359,5589027541;17,9399727808;979,5225138325;2399,1723598878;559,7271507615;n.a.;n.a.;1839,4452091263;n.a.;n.a.;7357,7808365052;885,0386571869;n.a.;176;1,196;D ;GB;31.12.;GB05984940
BELLIS HOLDINGS LIMITED;EUR/GBP;2011;6767,367277599;2023,4576943675;4743,9095832315;0;12185,3812624043;4960,2181263511;4335,3267795611;2889,8363564921;2229,4658306719;18952,7485400033;11989,6735329151;0;11989,6735329151;480,6856513769;480,6856513769;0;0;6482,3893557113;2454,9302909606;2536,1890558362;1491,2700089145;18952,7485400033;17292,0940634607;n.a.;8799,9808891356;6054,3502280566;2437,7629462685;5,7224482307;469,2407549155;1973,1001499375;504,7199339457;n.a.;n.a.;1468,3802159918;n.a.;n.a.;4472,6655370974;829,7549934482;n.a.;154;1,14449;D ;GB;31.12.;GB05984940
BELLIS HOLDINGS LIMITED;EUR/GBP;2010;6844,7232406864;2031,4706546137;4813,2525860728;0;9281,7986131047;3263,2220922527;2483,0362469571;3536,6892957584;3023,0765227877;16126,5218537912;10481,3774385667;0;10481,3774385667;2278,5103552596;2278,5103552596;0;0;3366,634059965;972,072496495;1207,6219785062;1186,9395849638;16126,5218537912;12243,9769771285;n.a.;5951,9332527708;6984,9039080297;-692,860183672;-157,4159952953;384,9223242622;-1235,1985032295;40,2157652214;n.a.;n.a.;-1275,4142684509;n.a.;n.a.;3935,3998823822;920,3665126389;n.a.;143;1,14902;D ;GB;31.12.;GB05984940
BELLIS HOLDINGS LIMITED;EUR/GBP;2009;8225,3997324555;1973,4708545232;6251,9288779324;0;8174,0537713085;2732,4981062629;2664,4088969157;2778,2629846766;2063,884394804;16399,453503764;11460,1952847226;0;11459,0790681759;2492,5115487275;2023,7005991236;468,8109496039;0;2446,7466703138;792,51374814;774,6542833932;879,5786387807;16399,453503764;14012,9825269707;n.a.;6705,1127958828;6612,4668225087;695,4029085792;10,0459489201;396,25687407;309,1919834293;21,2081143868;n.a.;n.a.;287,9838690424;n.a.;n.a.;3988,2417212734;759,0272517397;n.a.;133;1,11622;D ;GB;31.12.;GB05984940
ATA RECRUITMENT LIMITED;EUR/GBP;2013;340,4036296981;0;340,4036296981;0;6105,7661579532;0;4403,7480094627;1702,0181484905;228,1301518328;6446,1697876513;619,8929256607;1,1943987007;618,69852696;0;n.a.;n.a.;n.a.;5826,2768619905;4071,7051706695;158,8550271924;1595,7166641286;6446,1697876513;26873,9707656389;n.a.;24538,92130578;1694,8517562863;640,1977035726;n.a.;n.a.;640,1977035726;21,4991766125;n.a.;n.a.;618,69852696;16406,2605527474;n.a.;3206,9605113662;106,3014843619;n.a.;103;1,1944;D ;GB;31.12.;GB04315383
ATA RECRUITMENT LIMITED;EUR/GBP;2012;72,9558893087;0;72,9558893087;0;10536,7440132658;0;7500,1046205664;3036,6393926994;n.a.;10609,6999025744;415,0113703295;1,1959981854;413,8153721442;0;n.a.;n.a.;n.a.;10194,6885322449;6477,5261720599;399,4633939195;3317,6989662655;10609,6999025744;40950,9778676754;n.a.;36719,5362877737;4224,2655907894;7,1759891123;n.a.;n.a.;7,1759891123;n.a.;n.a.;n.a.;7,1759891123;16428,2310744857;n.a.;4044,8658629813;23,9199637078;n.a.;100;1,196;D ;GB;31.12.;GB04315383
ATA RECRUITMENT LIMITED;EUR/GBP;2011;20,3135482522;0;20,3135482522;0;8138,5633615011;0;5053,2938563776;3085,2695051235;n.a.;8158,8769097533;407,4658796464;1,1949146031;406,2709650434;0;n.a.;n.a.;n.a.;7751,4110301068;4949,3362859107;292,7540777518;2509,3206664443;8158,8769097533;27436,434201061;n.a.;24812,4017327221;2590,574859453;33,4576088859;n.a.;n.a.;33,4576088859;-3,5847438092;n.a.;n.a.;37,0423526951;n.a.;n.a.;3747,2521952235;34,652523489;n.a.;89;1,19491;D ;GB;31.12.;GB04315383
ATA RECRUITMENT LIMITED;EUR/GBP;2010;40,970264341;0;40,970264341;0;6223,9684428952;0;3852,3754270393;2371,5930158559;n.a.;6264,9387072362;362,8794841635;1,1705789812;361,7089051824;0;n.a.;n.a.;n.a.;5902,0592230727;4238,6664908263;40,970264341;1622,4224679054;6264,9387072362;18190,7973674236;n.a.;16084,9257802939;1875,2675278387;230,604059291;-43,3114223034;n.a.;187,2926369876;-15,2175267552;n.a.;n.a.;202,5101637429;n.a.;n.a.;3178,1219338839;55,0172121151;n.a.;79;1,17058;D ;GB;31.12.;GB04315383
ATA RECRUITMENT LIMITED;EUR/GBP;2009;86,5621046632;0;86,5621046632;0;2593,490590363;0;1617,6995923418;975,7909980213;468,7843849941;2680,0526950262;154,0130953098;1,1241831774;152,8889121324;0;n.a.;n.a.;n.a.;2526,0395997164;1633,438156826;241,6993831504;650,90205974;2680,0526950262;14554,799598366;n.a.;13124,8385966573;1808,8107325072;-378,8497307986;-2234,8761567584;n.a.;-2613,725887557;-86,5621046632;n.a.;n.a.;-2527,1637828939;145,0196298903;n.a.;3162,3272781497;56,2091588722;n.a.;90;1,12418;D ;GB;31.12.;GB04315383
THE JM GROUP (IT RECRUITMENT) LIMITED;EUR/GBP;2013;30,4744199779;0;30,4744199779;0;4259,3862384443;0;4199,6094915647;59,7767468797;41,0232576625;4289,8606584222;132,4465175961;0;132,4465175961;0;n.a.;n.a.;n.a.;4157,4141408261;533,3023496126;2176,576842265;1447,5349489485;4289,8606584222;27889,9547451244;n.a.;24338,5127246274;3000,5582747434;550,8837457537;n.a.;38,6790715104;512,2046742433;46,8837230429;n.a.;n.a.;465,3209512004;n.a.;n.a.;1684,2977503149;2,3441861521;n.a.;25;1,17209;D ;GB;31.08.;GB02979206
THE JM GROUP (IT RECRUITMENT) LIMITED;EUR/GBP;2012;5,0238677576;0;5,0238677576;0;4874,4076917827;0;4751,3229317222;124,3407269999;96,7094543332;4879,4315595403;20,0954710303;0;20,0954710303;0;n.a.;n.a.;n.a.;4859,33608851;379,3020156966;2786,9906385122;1693,0434343012;4879,4315595403;30572,7472386948;n.a.;26789,7748172443;3278,0737118147;504,8987096358;n.a.;71,5901155454;434,5645610298;n.a.;n.a.;n.a.;434,5645610298;n.a.;n.a.;1883,9504090889;1,2559669394;n.a.;29;1,25597;D ;GB;31.08.;GB02979206
THE JM GROUP (IT RECRUITMENT) LIMITED;EUR/GBP;2011;4,5082351342;0;4,5082351342;0;4409,0539612173;0;4333,54102272;75,5129384973;51,8447040429;4413,5621963515;78,894114848;0;78,894114848;0;n.a.;n.a.;n.a.;4334,6680815036;1704,1128807159;2385,983444759;243,4446972451;4413,5621963515;25690,1779120624;n.a.;22166,9921547092;3662,9410465124;-138,6282303757;n.a.;60,8611743113;-199,489404687;n.a.;n.a.;n.a.;-199,489404687;n.a.;n.a.;2029,8328691596;1,1270587835;n.a.;38;1,12706;D ;GB;31.08.;GB02979206
THE JM GROUP (IT RECRUITMENT) LIMITED;EUR/GBP;2010;0;0;1,2148271996;0;5344,0248508262;0;4968,6432461648;375,3816046614;29,1558527892;5345,2396780257;300,0623182892;0;300,0623182892;0;n.a.;n.a.;n.a.;5043,962532537;515,0867326098;2044,5541768448;2485,536450282;5344,0248508262;24750,8893636581;n.a.;21189,0160145737;3013,9862820868;547,8870669976;-49,8079151816;n.a.;498,079151816;n.a.;n.a.;n.a.;498,079151816;n.a.;n.a.;1720,1953145646;n.a.;n.a.;29;1,21483;D ;GB;31.08.;GB02979206
