Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
GENERAL MILLS GMBH;;2012;1283,87713;8,56461;1275,31252;0;34442,17956;44,30679;11150,84049;23247,03228;837,25365;35726,05669;14571,03068;7670;6901,03068;11332,12057;0;11332,12057;11332,12057;9822,90544;440,67835;1773,17301;7609,05408;35726,05669;16391,41992;15716,98956;404,32571;15068,86128;918,23293;30,61001;9,5334;939,30954;-0,715;n.a.;940,02454;0;n.a.;404;7618;639,10376;n.a.;150;0; D;DE;30.04.;DE2150824527
GENERAL MILLS GMBH;;2011;1564,56122;37,24377;1527,31745;0;27940,07676;60,28158;9946,67561;17933,11957;587,80664;29504,63798;13727,24111;7670;6057,24111;9266,13579;0;9266,13579;9266,13579;6511,26108;0;1776,8072;4734,45388;29504,63798;16209,30947;15190,35915;372,83625;15033,99789;802,47533;7,34266;9,0499;800,76809;-91,44248;n.a.;892,21057;0;n.a.;373;7176;848,41875;n.a.;142;0; D;DE;30.04.;DE2150824527
TELES AKTIENGESELLSCHAFT INFORMATIONSTECHNOLOGIEN;;2013;157,65088;7,12838;138,013;12,5095;4081,67673;1833,76823;1568,84228;679,06622;295,26369;4239,32761;768,65067;23304,676;-22536,02533;892,24908;0;892,24908;892,24908;2578,42786;0;1237,99981;1340,42805;4239,32761;12974,30426;10535,31776;4831,88083;8882,24602;-739,82259;374,79591;40,15317;-405,17985;-889,84608;n.a.;n.a.;484,66623;n.a.;2694;5133;121,17119;2886,22365;66;0; D;DE;31.12.;DE2010033498
TELES AKTIENGESELLSCHAFT INFORMATIONSTECHNOLOGIEN;;2012;1581,92903;10,59575;191,32179;1380,01149;5654,10801;1636,47908;2922,78121;1094,84772;141,16739;7236,03704;283,98444;23304,676;-23020,69156;3429,9185;0;3429,9185;3429,9185;3522,1341;0;1559,87778;1962,25632;7236,03704;14458,999;12278,21852;6084,78965;10794,61861;-2420,40926;127,16507;87,34077;-2380,58496;1,48276;n.a.;n.a.;-2382,06772;n.a.;4111;5760;265,6928;3007,29628;70;0; D;DE;31.12.;DE2010033498
TELES AKTIENGESELLSCHAFT INFORMATIONSTECHNOLOGIEN;;2011;1108,37488;13,10856;333,53844;761,72788;8032,36315;2776,18221;3826,971;1429,20994;353,24539;9140,73803;2666,05216;23304,676;-20638,62384;3044,09786;0;3044,09786;3044,09786;3430,58801;0;1702,14447;1728,44354;9140,73803;14398,72744;11833,02865;5991,46215;12199,17778;-3791,91249;114,9581;2454,49722;-6131,45161;101,15378;4077;215,29397;-2370,89936;n.a.;3968;6550;316,66565;3490,7353;83;0; D;DE;31.12.;DE2010033498
TERMA GMBH;;2013;91,15839;2,11364;89,04475;0;3165,92659;523,06105;1200,28996;1442,57558;14,35813;3257,08498;1496,92836;51,12919;1445,79917;942,76283;0;942,76283;942,76283;817,39379;0;27,53304;789,86075;3257,08498;7979,6384;7966,79662;5606,37247;1824,72641;548,53952;62,09067;18,64545;591,98474;179,05489;n.a.;n.a.;412,92985;n.a.;n.a.;5093;n.a.;n.a.;65;0; D;DE;28.02.;DE6050138427
TERMA GMBH;;2012;81,16992;4,38861;76,78131;0;2313,80189;508,38954;772,66182;1032,75053;15,49259;2394,97181;1483,99851;51,12919;1432,86932;483,6391;0;483,6391;483,6391;427,3342;0;49,95457;377,37963;2394,97181;7772,83692;7753,24593;5589,67927;1625,66369;557,49396;46,83973;20,84748;583,48621;180,55823;n.a.;n.a.;402,92798;n.a.;n.a.;4582;n.a.;n.a.;59;0; D;DE;28.02.;DE6050138427
TERMA GMBH;;2011;49,1395;6,97022;42,16928;0;2329,38663;738,32232;675,28604;915,77827;56,40133;2378,52613;1424,07053;51,12919;1372,94134;518,77367;0;518,77367;518,77367;435,68193;0;43,83544;391,84649;2378,52613;6848,85777;6844,10288;4914,20317;1465,30266;469,35194;36,0577;17,77616;487,63348;144,26336;n.a.;n.a.;343,37012;n.a.;n.a.;4024;n.a.;n.a.;53;0; D;DE;28.02.;DE6050138427
BF.DIREKT AG;;2013;323,619;24,673;173,945;125,001;2133,40359;0;1056,15797;1077,24562;973,86447;2457,02259;1173,79115;375;798,79115;1283,23144;845,83144;437,4;437,4;0;n.a.;n.a.;n.a.;2457,02259;4529,50323;4488,80594;2193,30975;1521,01912;815,17436;13,05938;102,47372;725,76002;1,739;n.a.;169,21571;554,80531;n.a.;n.a.;1721;82,28498;n.a.;20;0;B+;DE;30.09.;DE7330540660
BF.DIREKT AG;;2012;258,678;44,444;89,232;125,002;2127,08044;0;1074,76508;1052,31536;816,16292;2385,75844;618,98584;375;243,98584;1766,7726;1371,3726;395,4;395,4;0;n.a.;n.a.;n.a.;2385,75844;3775,01651;3742,57317;2223,67253;1230,11551;321,22847;16,63471;81,79624;256,06694;20,8356;n.a.;n.a.;235,23134;n.a.;n.a.;1721;n.a.;n.a.;19;0;B+;DE;30.09.;DE7330540660
BF.DIREKT AG;;2011;248,018;53,663;69,353;125,002;1755,12129;0;1063,65871;691,46258;489,71965;2003,13929;383,7545;375;8,7545;1619,38479;1460,18479;159,2;159,2;0;n.a.;n.a.;n.a.;2003,13929;2850,21558;2774,60281;1382,82674;1229,65376;237,73508;12,97419;86,66854;164,04073;1,558;n.a.;5;157,48273;n.a.;n.a.;1359;76,01971;n.a.;17;0;B+;DE;30.09.;DE7330540660
PFERDEWETTEN.DE AG;;2013;2727;1922;139;666;3524;0;122;3402;2041;6251;3858;3604;254;0;0;0;0;2393;25;983;1385;6251;4338;4257;1464;1913;961;9;14;956;-85;n.a.;n.a.;1041;n.a.;31;1074;190;0;18;0; D;DE;31.12.;DE2151335998
PFERDEWETTEN.DE AG;;2012;2489;1746;163;580;1963;0;80;1883;1508;4452;2779;3604;-825;0;0;0;0;1673;46;896;731;4452;4345;4301;1671;1982;692;3;24;671;-73;n.a.;n.a.;744;n.a.;33;978;195;0;18;0; D;DE;31.12.;DE2151335998
PFERDEWETTEN.DE AG;;2011;2450;1777;168;505;1142;1;74;1067;737;3592;2012;3604;-1592;0;0;0;0;1580;48;782;750;3592;4177;3983;2159;2021;-3;1;22;-24;-216;n.a.;n.a.;189;n.a.;43;842;296;0;21;0; D;DE;31.12.;DE2151335998
CONVISUAL AG;;2013;413,51;380,948;32,562;0;1026,55488;169,13703;763,10775;94,3101;76,96658;1440,06488;-130,03546;5134,81354;-5264,849;153,34117;0;153,34117;153,34117;1416,75917;6,00378;857,56258;553,19281;1440,06488;3086,34199;3002,95531;1600,83146;2292,50672;-806,99619;0,50528;12,585;-819,07591;30,58028;n.a.;n.a.;-849,65619;n.a.;n.a.;1657;122,24459;n.a.;40;0;B+;DE;31.12.;DE5250126286
CONVISUAL AG;;2012;255,607;191,561;64,046;0;1281,71346;0;975,65023;306,06323;92,51352;1537,32046;299,62073;4964,849;-4665,22827;176,98477;5,92864;171,05613;171,05613;1060,71496;13;935,28283;112,43213;1537,32046;5182,70359;4762,62444;2991,1783;2934,7637;-743,23841;0,77087;28,28805;-770,75559;1,40992;n.a.;n.a.;-772,16551;n.a.;n.a.;2044;99,53703;n.a.;52;0;B+;DE;31.12.;DE5250126286
CONVISUAL AG;;2011;310,9875;180,1365;109,601;21,25;815,22348;49,125;592,1913;173,90718;95,30624;1126,21098;-231,48556;3492,15144;-3723,637;544,34308;33,53438;510,8087;510,8087;813,35346;0,00419;654,65338;158,69589;1126,21098;7770,91511;6919,58858;6143,30968;5182,33981;-3554,73438;11,59165;2,28071;-3545,42344;3,95184;n.a.;n.a.;-3549,37528;n.a.;n.a.;2753;108,86706;n.a.;62;0;B+;DE;31.12.;DE5250126286
UNITRANS LIMITED;EUR/GBP;2013;3255,943002647;8,2191132414;3247,7238894055;0;8101,6973379964;0;5913,0648977029;2187,458281259;n.a.;11357,6403406433;2136,9694427759;234,8318068984;1903,3117949119;3062,2067619557;3030,5044680245;31,7022939313;31,7022939313;6157,2899768773;1157,7208080093;1153,0241718714;3846,5449969966;11356,4661816088;36816,9306855383;n.a.;35025,1639989032;1013,2992467668;778,4674398683;n.a.;88,0619275869;690,4055122814;65,7529059316;n.a.;n.a.;624,6526063499;n.a.;n.a.;12008,124445752;751,461782075;n.a.;445;1,17416; D;GB;30.06.;GB01372780
UNITRANS LIMITED;EUR/GBP;2012;357,0769619923;24,0179628334;319,7326238056;13,3263753533;5899,2974841347;0;4663,8199204328;1235,4775637019;127,2158867311;6256,3744461271;1738,6749534502;247,2821538757;1491,3927995744;2525,571826169;2346,0270197951;179,5448063739;179,5448063739;1992,1276665079;627,0423343273;437,0996585946;927,985673586;6256,3744461271;10990,6272284663;n.a.;8609,1582220299;1201,3356205597;1180,1333858768;n.a.;124,9764409705;1055,1569449063;9,3258601817;n.a.;n.a.;1045,8310847246;n.a.;n.a.;2767,6748744368;172,6380929131;n.a.;109;1,23932; D;GB;30.06.;GB01372780
UNITRANS LIMITED;EUR/GBP;2011;327,8466869377;42,0884260258;276,8975396433;8,8607212686;4753,7769605961;0;2994,9237887819;1758,8531718142;447,4664240636;5081,6236475338;605,8518167395;221,5180317146;384,3337850249;2185,2753828649;2096,668170179;88,6072126859;88,6072126859;2289,3888577708;726,579144024;321,2011459862;1241,6085677605;5080,5160573752;11149,0025361976;n.a.;9191,8907259988;1112,0205192075;846,1988811499;n.a.;112,9741961745;733,2246849754;-19,9366228543;n.a.;n.a.;753,1613078298;n.a.;n.a.;3249,6695252537;171,6764745788;n.a.;101;1,10759; D;GB;30.06.;GB01372780
QUATTRO TOPCO LIMITED;EUR/GBP;2013;71358,26639488;71122,9884915079;235,2779033721;0;8769,6619505666;0;2770,660682994;5999,0012675726;5198,3540740078;80127,9283454466;-9803,2459738381;33,9455681482;-9837,1915419864;80921,5523180152;80921,5523180152;0;0;9009,6220012695;2575,1810319336;577,0746585197;5857,3663108162;80127,9283454466;25259,0143127705;n.a.;6789,1136296431;16341,8647212841;2128,0359618433;n.a.;7201,1425947525;-5073,1066329092;228,2546823759;n.a.;n.a.;-5301,3613152851;n.a.;n.a.;12769,3863078926;5284,9737996274;n.a.;256;1,17054;B+;GB;31.08.;GB07534105
QUATTRO TOPCO LIMITED;EUR/GBP;2012;59007,8387465435;58839,5391766649;168,2995698786;0;6090,1836891148;0;1963,0763262707;4127,1073628441;3393,6226702388;65098,0224356582;-4839,2406174797;31,3991734848;-4870,6397909645;57591,1080389086;57473,0471466057;118,0608923029;118,0608923029;12346,1550142293;1883,9504090889;469,7316353328;9992,4729698076;65098,0224356582;19404,6892136158;n.a.;4611,9106014497;12726,7129968653;2066,0656153008;1,2559669394;5753,5845493575;-3686,2629671173;276,3127266664;n.a.;n.a.;-3962,5756937837;n.a.;n.a.;9733,7437802927;3730,2218099961;n.a.;193;1,25597;B+;GB;31.08.;GB07534105
QUATTRO TOPCO LIMITED;EUR/GBP;2011;54132,6333735349;53937,6522039821;194,9811695528;0;4077,6986788559;0;1652,268176673;2425,430502183;1544,0705334529;58210,3320523908;-786,6870309125;28,1764695886;-814,8635005011;53398,9181054489;53121,6616446975;277,2564607514;277,2564607514;5598,1009778544;1127,0587835423;539,8611573167;3931,1810369954;58210,3320523908;6376,8985972821;n.a.;1709,7481746336;4052,903385618;614,2470370305;3,3811763506;2133,5222772455;-1515,8940638644;-701,0305633633;n.a.;n.a.;-814,8635005011;n.a.;n.a.;3559,2516384265;1198,0634869054;n.a.;186;1,12706;B+;GB;31.08.;GB07534105
BUSINESS CONTROL SOLUTIONS GROUP LIMITED;EUR/GBP;2013;827,5197283989;284,1986946016;368,9806581172;173,1462635178;11658,1170394777;0;3981,1699487472;7678,1412028928;7342,5956853169;12485,6367678766;6862,5625961158;3416,3548960305;3446,2077000853;35,8233648658;0;35,8233648658;35,8233648658;5587,2508068951;0;292,557479737;5295,8874393203;12485,6367678766;23520,4272586903;n.a.;14139,4821125121;6429,0998812402;2953,0393771001;59,7056081096;n.a.;3012,7449852097;438,2391635244;n.a.;n.a.;2574,5058216854;n.a.;n.a.;15523,4581084923;256,7341148712;222,1048621677;113;1,19411;B+;GB;31.12.;GB02089155
BUSINESS CONTROL SOLUTIONS GROUP LIMITED;EUR/GBP;2012;626,7030491432;418,5993648857;208,1036842575;0;10368,1082691261;0;3369,1268882372;6997,7853827035;6715,529810952;10994,8113182693;6296,9304460663;3298,5629952993;2998,367450767;0;n.a.;n.a.;n.a.;4697,880872203;0;325,3115064255;4372,5693657775;10994,8113182693;18780,7595051433;n.a.;10997,2033146401;5773,0832408665;2010,4729496368;23,9199637078;n.a.;2035,5889115299;381,5234211387;n.a.;n.a.;1654,0654903912;n.a.;n.a.;12065,2296941913;312,1555263862;224,8476588529;88;1,196;B+;GB;31.12.;GB02089155
BUSINESS CONTROL SOLUTIONS GROUP LIMITED;EUR/GBP;2011;712,169103429;578,3386678853;135,0253501468;0;8461,1903043296;0;3041,0576648099;5421,3275541228;5067,6328316145;9173,3594077586;5677,0392791795;3528,582822862;2148,4564563176;0;n.a.;n.a.;n.a.;3497,5150431822;0;194,7710803002;3302,743962882;9174,5543223617;16026,1946563577;n.a.;9317,9440747299;5612,5138906138;1095,736691014;21,5084628552;n.a.;1118,4400684723;262,8812126751;n.a.;n.a.;855,5588557972;n.a.;n.a.;9843,7065000802;473,1861828152;445,7031469446;78;1,19491;B+;GB;31.12.;GB02089155
CORAC GROUP PLC;EUR/GBP;2013;20367,9711505041;18738,0080491124;1629,9631013917;0;20024,0668477929;45,3762621633;2253,2896500558;17725,4009355739;16417,8481179739;40392,0379982971;30695,8472413003;50446,4624039513;-19750,615162651;4823,0190230924;34,6292527036;4788,3897703888;4788,3897703888;4873,1717339044;14,3293459463;2880,1985352064;1978,6438527517;40392,0379982971;23082,1880951659;n.a.;18936,2306680363;9328,4042110417;-5182,4467839121;4,7764486488;n.a.;-5177,6703352633;-931,4074865095;n.a.;n.a.;-4246,2628487538;6281,0299731284;n.a.;9741,56701916;1668,1746905818;n.a.;170;1,19411;A+;GB;31.12.;GB03152034
CORAC GROUP PLC;EUR/GBP;2012;22020,7185893586;19834,4339064699;2186,2846828888;0;12837,8445219518;52,6239201571;3090,4593110419;9694,7612907528;7954,5839310137;34858,5631113104;21958,5266837185;36822,392131717;-14863,8654479985;4095,0977867676;44,2519328593;4050,8458539082;4050,8458539082;8804,9386408244;14,3519782247;2552,2601276174;6238,3265349823;34858,5631113104;18297,5762382467;n.a.;14166,5985059175;11634,6703474517;-7503,6926151225;215,2796733698;n.a.;-7288,4129417528;-1040,5184212873;n.a.;n.a.;-6247,8945204654;3298,5629952993;n.a.;8712,8467805495;1295,2660347749;n.a.;131;1,196;A+;GB;31.12.;GB03152034
CORAC GROUP PLC;EUR/GBP;2011;2220,1513325017;0;2220,1513325017;0;20841,7005067247;0;135,0253501468;20706,6751565779;18320,4306942497;23061,8518392264;20489,2006988194;29562,1872799202;-9072,9865811008;0;n.a.;n.a.;n.a.;2572,651140407;0;701,4148720013;1871,2362684056;23061,8518392264;384,7625021881;n.a.;384,7625021881;7064,3351333423;-7064,3351333423;289,1693339426;n.a.;-6775,1657993997;-836,4402221481;n.a.;n.a.;-5938,7255772516;384,7625021881;n.a.;3949,1927631421;28,6779504736;n.a.;40;1,19491;A+;GB;31.12.;GB03152034
NAIM AUDIO LIMITED;EUR/GBP;2013;3458,1488217072;1891,4736649117;1566,6751567955;0;8301,4677515568;4006,2463041532;2691,5288135801;1603,6926338235;1052,0128148909;11759,616573264;8998,8292542768;4,7764486488;8992,8586934658;470,4801919035;0;470,4801919035;470,4801919035;2289,1130149215;45,3762621633;1665,7864662575;579,144398663;11758,4224611019;23073,8293100306;n.a.;11787,0811529945;9789,3315056477;1497,4166513884;9,5528972975;1,1941121622;1505,7754365238;-31,046916217;n.a.;n.a.;1536,8223527408;14774,7497827981;n.a.;5959,8138014989;631,6853337994;261,51056352;160;1,19411; D;GB;31.12.;GB01116428
NAIM AUDIO LIMITED;EUR/GBP;2012;2565,4161076567;923,3105991193;1643,3015067227;0;7528,8085770157;4157,2896924077;2243,6925957874;1129,022287006;284,6475681223;10094,2246846723;7473,7926604879;4,7839927416;7467,8126695609;359,9954538017;45,4479310447;314,547522757;314,547522757;2261,6325685682;63,3879038255;1394,5338841621;804,9067787659;10095,4206828577;20082,0055308452;n.a.;10197,0805286157;8783,4106734874;1100,3183305567;8,3719872977;2,3919963708;1106,2983214836;-14,3519782247;n.a.;n.a.;1120,6502997083;12266,1573893364;n.a.;5515,9436310082;479,5952723405;368,3674410994;133;1,196; D;GB;31.12.;GB01116428
NAIM AUDIO LIMITED;EUR/GBP;2011;2062,4226048966;485,1353288459;1577,2872760507;0;6714,2251546432;3974,2859698066;1674,0753588993;1065,8638259373;512,6183647165;8776,6477595398;6346,191456898;4,7796584123;6341,4117984857;353,6947225083;107,5423142762;246,1524082322;246,1524082322;2075,5666655304;62,1355593596;1689,6092487392;323,8218574316;8775,4528449367;13280,2808985058;n.a.;7292,5638225284;5418,9377249167;568,7793510607;2,3898292061;3,5847438092;567,5844364576;-26,2881212675;n.a.;n.a.;593,8725577252;9050,2832036425;n.a.;3460,472690487;233,0083475984;314,2625406071;129;1,19491; D;GB;31.12.;GB01116428
MICROTEL UK PLC;EUR/GBP;2013;9900,9140959892;85,3930445424;9816,6908191802;0;1679,7864652458;450,3605773814;1006,000250774;222,255869357;125,16514748;11580,700561235;387,1931197746;2924,4193336452;-2537,2262138706;3115,0914741989;3115,0914741989;0;0;8077,2461995281;8021,0973483221;n.a.;57,3186189394;11579,5307935015;24411,8828295367;n.a.;23935,7873620192;946,3420963676;-470,2466288501;n.a.;111,1279346785;-581,3745635287;n.a.;n.a.;n.a.;-581,3745635287;21970,5775698097;n.a.;512,3582672546;90,0721154763;n.a.;8;1,16977;B+;GB;31.05.;GB05132079
MICROTEL UK PLC;EUR/GBP;2012;8834,9671466864;0;8834,9671466864;0;449,1609765967;0;29,4254734294;419,7355031673;261,8892135622;9284,1281232831;-1935,6423927476;154,0024777616;-2089,6448705092;3577,8288140523;3577,8288140523;0;0;7641,9417019785;7602,6535698677;0;39,2881321108;9284,1281232831;6222,486364217;n.a.;5816,8198374069;795,8128039133;-390,1462771032;n.a.;143,0473015026;-533,1935786058;n.a.;n.a.;n.a.;-533,1935786058;6222,486364217;n.a.;512,7107490555;59,9784649996;n.a.;7;1,25002;B+;GB;31.05.;GB05132079
MICROTEL UK PLC;EUR/GBP;2011;7437,0019681093;0;0;7437,0019681093;1115,0796413661;0;214,2636595983;900,8159817678;886,3447382148;8552,0816094754;-1287,131874352;141,339559674;-1428,471434026;3490,367806545;3490,367806545;0;0;6348,8456772824;6319,3112160466;n.a.;29,5344612358;8552,0816094754;276,9819419669;n.a.;211,7879228306;809,4351380445;-744,2411189082;n.a.;108,2991431268;-852,540262035;n.a.;n.a.;n.a.;-852,540262035;214,2636595983;n.a.;386,2918006138;1,4627267742;n.a.;7;1,14724;B+;GB;31.05.;GB05132079
NUCLEUS FINANCIAL GROUP LIMITED;EUR/GBP;2013;261,51056352;0;261,51056352;0;10578,6396448564;0;1389,9465567912;9187,4989759031;5678,0033312216;10840,1502083764;5158,5645406682;25,076355406;5133,4881852622;10,7470094597;0;10,7470094597;0;5670,8386582485;53,7350472986;2305,8305851922;3311,2730257576;10840,1502083764;22661,8606140744;n.a.;9994,7187975447;10916,5733867567;1749,3743176109;14,3293459463;4,7764486488;1758,9272149084;-293,7515918992;n.a.;n.a.;2052,6788068076;n.a.;n.a.;7500,2184907262;169,5639270312;n.a.;92;1,19411; U;GB;31.12.;GB05522098
NUCLEUS FINANCIAL GROUP LIMITED;EUR/GBP;2012;277,47157901;0;277,47157901;0;6820,7776512662;0;0;6820,7776512662;4031,709882942;7098,2492302761;2845,2796830374;22,7239655224;2821,3597193296;34,6839473762;0;34,6839473762;0;4218,2855998625;98,0718512018;1297,6580311457;2822,555717515;7098,2492302761;16436,6030617834;n.a.;8503,5470981067;7911,5279963398;21,527967337;21,527967337;4,7839927416;38,2719419324;-125,5798094657;n.a.;n.a.;163,8517513981;n.a.;n.a.;4935,8845110951;130,3638022073;n.a.;68;1,196; U;GB;31.12.;GB05522098
NUCLEUS FINANCIAL GROUP LIMITED;EUR/GBP;2011;201,9405679186;0;201,9405679186;0;5993,6916489927;0;0;5993,6916489927;3590,7183822215;6195,6322169113;2628,8121267512;22,7033774583;2606,1087492929;0;n.a.;n.a.;n.a.;3566,8200901601;0;1534,2703503403;2032,5497398199;6195,6322169113;11728,0868291195;n.a.;6539,7676225951;6341,4117984857;-1154,2875065644;8,3644022215;1,1949146031;-1145,9231043429;3,5847438092;n.a.;n.a.;-1149,5078481521;n.a.;n.a.;3615,811588886;95,5931682455;n.a.;54;1,19491; U;GB;31.12.;GB05522098
