Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
BRAINJUICER GROUP PLC;EUR/GBP;2011;2582,2104572315;1731,4312598466;347,720149493;503,0590478919;11734,0614021349;59,7457301534;6981,8860257306;4692,4296462509;4400,8704831021;14316,2718593664;8350,0632462443;156,533813002;8193,5294332422;186,4066780787;0;186,4066780787;186,4066780787;5779,8019350434;0;1601,1855681121;4178,6163669313;14316,2718593664;24750,2661733625;n.a.;5556,3529042696;15898,3387938294;3295,5744752635;2,3898292061;n.a.;3297,9643044697;1087,3722887925;n.a.;n.a.;2210,5920156771;14358,0938704738;n.a.;10419,6553387593;554,4403758239;n.a.;124;1,19491;B+;GB;31.12.;GB05940040
BRAINJUICER GROUP PLC;EUR/GBP;2010;2472,2628082367;1899,8496864433;303,1799561237;269,2331656697;8821,4832021174;55,0172121151;5274,6288891641;3491,8371008381;3242,5037778484;11293,7460103541;6226,3096008575;153,3458465336;6072,9637543239;91,3051605315;0;91,3051605315;91,3051605315;4976,1312489651;0;900,1752365218;4075,9560124433;11293,7460103541;19150,6721319852;n.a.;4375,6242316235;12181,044878083;2594,0030222787;1,1705789812;n.a.;2595,1736012599;862,7167091243;n.a.;n.a.;1732,4568921356;9961,6271297796;n.a.;8453,9214020292;180,2691631006;n.a.;91;1,17058;B+;GB;31.12.;GB05940040
BRAINJUICER GROUP PLC;EUR/GBP;2009;1290,5622877056;969,0458989566;125,9085158737;195,6078728752;7226,2494646093;13,4901981293;3852,5757491002;3360,1835173798;2633,961184751;8516,8117523149;5323,0073451968;145,0196298903;5177,9877153065;31,4771289684;0;31,4771289684;31,4771289684;3162,3272781496;0;851,006665325;2311,3206128246;8516,8117523149;13281,100058322;n.a.;3236,5233678609;8195,2953635659;1849,2813268952;14,6143813068;n.a.;1863,895708202;531,738642931;n.a.;n.a.;1332,157065271;7069,9880029446;n.a.;5138,641304096;260,810497167;n.a.;70;1,12418;B+;GB;31.12.;GB05940040
I C CONSULTANTS LIMITED;EUR/GBP;2013;0;n.a.;n.a.;n.a.;26989,2251340857;0;2948,5771701712;24040,6479639145;23894,1992738043;26989,2251340857;48,4318502727;0;48,4318502727;0;n.a.;n.a.;n.a.;26939,6401445208;6335,3472713808;208,7182118893;20395,5746612507;26988,0719947935;30031,2065869256;n.a.;21902,7277161642;2013,381204192;6115,0976665694;-6115,0976665694;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;1658,2143021925;n.a.;n.a.;27;1,15314;B+;GB;31.07.;GB02478877
I C CONSULTANTS LIMITED;EUR/GBP;2012;0;n.a.;n.a.;n.a.;25356,3102945821;0;3007,2070677213;22347,8262811845;22285,2559430451;25356,3102945821;53,6317184052;0;53,6317184052;0;n.a.;n.a.;n.a.;25301,4016305006;2424,9198393217;394,5762139813;22481,9055771976;25355,0333489058;26647,3023733363;n.a.;18952,4277278636;2450,458752848;5244,4158926247;-5244,4158926247;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;1660,0293792092;n.a.;n.a.;26;1,27695;B+;GB;31.07.;GB02478877
I C CONSULTANTS LIMITED;EUR/GBP;2011;0;n.a.;n.a.;n.a.;18829,207864302;0;2064,3658803953;16764,8419839067;16637,031603252;18829,207864302;47,9288927455;0;47,9288927455;0;n.a.;n.a.;n.a.;18781,2789715565;2666,900532053;207,6918685638;15906,6865709397;18829,207864302;18890,8307264033;n.a.;13337,9261526037;1645,5586509287;3908,4870869839;-3909,6282510969;n.a.;-1,141164113;n.a.;n.a.;n.a.;-1,141164113;n.a.;n.a.;1359,1264585687;n.a.;n.a.;25;1,14116;B+;GB;31.07.;GB02478877
I C CONSULTANTS LIMITED;EUR/GBP;2010;0;n.a.;n.a.;n.a.;13816,1238865986;0;0;13816,1238865986;10114,6078297528;13816,1238865986;51,409945234;0;51,409945234;0;n.a.;n.a.;n.a.;13763,5183612429;1348,6143773004;9271,7238439401;3143,1801400024;13814,9283064769;18101,0830428438;n.a.;15017,6819089274;1775,4364807545;1309,1602332836;-1309,1602332836;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;1359,3745983959;n.a.;n.a.;26;1,19558;B+;GB;31.07.;GB02478877
I C CONSULTANTS LIMITED;EUR/GBP;2009;0;n.a.;n.a.;n.a.;11725,5663821034;0;2910,5932740227;8814,9731080807;8355,6524303767;11725,5663821034;50,3846661767;0;50,3846661767;0;n.a.;n.a.;n.a.;11674,0099795039;1872,4348034977;7814,3102030826;1988,4367093464;11724,3946456807;17838,5152994046;n.a.;14574,0576257222;2014,2149106461;1250,2427630363;-1254,9297087272;n.a.;-3,5152092681;n.a.;n.a.;n.a.;-3,5152092681;n.a.;n.a.;1532,6312409105;n.a.;n.a.;n.a.;1,17174;B+;GB;31.07.;GB02478877
BROADCASTERS' AUDIENCE RESEARCH BOARD LIMITED;EUR/GBP;2013;16359,6790034202;16303,5422644876;56,1367389327;0;14457,001873213;0;5037,9737195318;9419,0281536813;8827,8007968372;30816,6808766333;0;n.a.;n.a.;7098,3114782308;0;7098,3114782308;0;23718,3693984025;0;1469,1104018549;22249,2589965476;30816,6808766333;28542,5457505099;n.a.;26572,9822930637;2005,395418467;-35,8319610209;119,4398700695;72,8583207424;10,7495883063;10,7495883063;n.a.;n.a.;n.a.;1141,8451578645;n.a.;1230,2306617159;6259,8435903428;n.a.;10;1,1944; U;GB;31.12.;GB03611026
BROADCASTERS' AUDIENCE RESEARCH BOARD LIMITED;EUR/GBP;2012;22124,7704314874;22051,8145421787;72,9558893087;0;12410,8731697683;0;4770,8367615116;7640,0364082567;4006,5939210489;34535,6436012557;0;n.a.;n.a.;14218,0264278892;0;14218,0264278892;0;20317,6171733665;0;126,7758076511;20190,8413657154;34535,6436012557;27436,1983727942;n.a.;25449,6453868652;1993,7289750413;-7,1759891123;33,4879491909;n.a.;26,3119600785;26,3119600785;n.a.;n.a.;n.a.;1097,9263341859;n.a.;1176,8622144215;6051,7508180619;n.a.;9;1,196; U;GB;31.12.;GB03611026
BROADCASTERS' AUDIENCE RESEARCH BOARD LIMITED;EUR/GBP;2011;28783,1029587194;27490,2053581991;97,9829974516;1194,9146030687;13895,6619190862;0;5139,3277077986;8756,3342112876;5694,9629982255;42678,7648778056;0;n.a.;n.a.;22503,8267195933;0;22503,8267195933;0;20174,9381582123;0;1347,8636722615;18827,0744859508;42678,7648778056;27024,1886630022;n.a.;25267,6641964912;1786,3973315877;-29,8728650767;33,4576088859;n.a.;3,5847438092;3,5847438092;n.a.;n.a.;n.a.;n.a.;n.a.;1071,8383989527;6904,2165765311;n.a.;9;1,19491; U;GB;31.12.;GB03611026
BROADCASTERS' AUDIENCE RESEARCH BOARD LIMITED;EUR/GBP;2010;33676,3867093571;33663,5103405642;12,8763687929;0;16055,6613057646;0;4939,8433005488;11115,8180052159;4869,6085616784;49732,0480151217;0;n.a.;n.a.;27834,0270143242;0;27834,0270143242;0;21898,0210007975;0;2035,6368482593;19862,3841525382;49732,0480151217;26983,0160950117;n.a.;25285,6765723113;1718,4099443615;-21,0704216611;29,2644745293;n.a.;8,1940528682;8,1940528682;n.a.;n.a.;n.a.;n.a.;n.a.;1016,0625556579;6754,2407213664;n.a.;9;1,17058; U;GB;31.12.;GB03611026
BROADCASTERS' AUDIENCE RESEARCH BOARD LIMITED;EUR/GBP;2009;38814,672567605;38807,9274685403;6,7450990647;0;15494,616734709;0;3655,8436930475;11838,7730416615;9924,2890904746;54309,289302314;0;n.a.;n.a.;33424,2142317615;0;33424,2142317615;0;20885,0750705525;0;541,856291528;20343,2187790245;54309,289302314;21957,5458218339;n.a.;20252,1599416516;1722,248627844;-16,8627476617;20,235297194;n.a.;3,3725495323;3,3725495323;n.a.;n.a.;n.a.;n.a.;n.a.;1048,8629045551;38,2222280331;n.a.;10;1,12418; U;GB;31.12.;GB03611026
COMPLETE PRICE EYEWEAR LIMITED;EUR/GBP;2013;2749,5961126176;0;2749,5961126176;0;5585,2665383258;608,497574488;1781,2600903479;3195,5088734899;919,3214828708;8334,8626509433;2061,0016078925;11,954765707;2049,0468421854;1255,2503992385;1190,6946644205;64,555734818;64,555734818;5018,6106438124;186,4943450297;2638,4167915422;2193,6995072405;8334,8626509433;27573,6671032713;n.a.;22408,0128412624;4496,1873824151;669,4668795938;n.a.;70,5331176715;597,7382853516;138,6752822016;n.a.;n.a.;459,0630031501;n.a.;n.a.;10718,6429329257;197,253634166;n.a.;277;1,19548; D;GB;30.09.;GB02788492
COMPLETE PRICE EYEWEAR LIMITED;EUR/GBP;2012;2877,5651903339;0;2877,5651903339;0;4388,9756275545;499,6294651624;1630,3698336879;2258,9763287042;463,3155441356;7266,5408178883;1733,0505759017;12,5220417334;1720,5285341683;1491,3751704472;1442,5392076869;48,8359627602;48,8359627602;4040,8628673661;187,8306260009;1935,9076519827;1917,1245893826;7265,288613715;22545,9361409752;n.a.;17310,4704922433;4223,6846766737;1011,7809720582;n.a.;23,7918792934;987,9890927648;229,1533637211;n.a.;n.a.;758,8357290437;n.a.;n.a.;9256,2932493246;150,2645008007;n.a.;240;1,2522; D;GB;30.09.;GB02788492
COMPLETE PRICE EYEWEAR LIMITED;EUR/GBP;2011;358,0278529341;0;358,0278529341;0;3475,1800305761;393,8306382275;1315,4636273932;1765,8857649554;667,5487064384;3833,2078835102;941,2667746492;0;941,2667746492;51,9717851033;0;51,9717851033;51,9717851033;2839,9693237576;0;1391,6889122115;1449,435340104;3833,2078835102;17425,5620808683;n.a.;12965,2279904446;3592,982743477;867,3513469467;n.a.;2,3098571157;866,1964183889;225,2110687811;n.a.;n.a.;640,9853496078;n.a.;n.a.;7314,1625568756;128,1970699216;n.a.;196;1,15493; D;GB;30.09.;GB02788492
COMPLETE PRICE EYEWEAR LIMITED;EUR/GBP;2010;418,6049911545;0;418,6049911545;0;2780,9830192299;340,4809398806;1091,4046566034;1349,0974227459;967,8054113043;3199,5880103844;409,2767462263;0;409,2767462263;54,8034389534;0;54,8034389534;54,8034389534;2735,5078252047;745,0935636427;935,1565540555;1054,0916768905;3199,5880103844;15325,1403864729;n.a.;8042,113158754;6100,6721830652;1181,1890140377;n.a.;n.a.;1181,1890140377;329,9866643363;n.a.;n.a.;851,2023497014;n.a.;n.a.;6467,9718271145;109,6068779068;n.a.;169;1,16603; D;GB;30.09.;GB02788492
COMPLETE PRICE EYEWEAR LIMITED;EUR/GBP;2009;365,3290815392;0;365,3290815392;0;2309,7160908156;283,9003103528;889,114150252;1136,7016302108;875,9094846542;2675,0451723548;699,8472766835;0;699,8472766835;42,9151631929;0;42,9151631929;42,9151631929;1933,3831212782;0;941,9328126432;990,3499198352;2676,1455611546;12665,4750858921;n.a.;6575,9234677056;4907,7340471832;1181,8175710033;-7,7027215987;13,2046655978;1160,9101838068;330,1166399451;n.a.;n.a.;830,7935438617;n.a.;n.a.;5578,9712150715;88,0311039853;n.a.;162;1,10039; D;GB;30.09.;GB02788492
PAREXEL MMS EUROPE LIMITED;EUR/GBP;2013;393,6635950332;0;393,6635950332;0;21174,4009519492;0;3170,4608340285;18003,9401179207;14140,1613105502;21568,0645469824;15630,2073956311;11,7511520905;15618,4562435405;345,483871462;0;345,483871462;0;5592,3732798894;1163,3640569637;164,5161292676;4264,493093658;21568,0645469824;27965,3917450739;n.a.;18226,036892432;6746,3364151807;2993,0184374613;11,7511520905;19,9769585539;2984,7926309979;715,6451623141;n.a.;n.a.;2269,1474686838;n.a.;n.a.;7349,1705174255;239,7235026471;n.a.;119;1,17512; D;GB;30.06.;GB01488517
PAREXEL MMS EUROPE LIMITED;EUR/GBP;2012;617,1798498986;0;617,1798498986;0;21293,9441384677;0;2285,3004883794;19008,6436500883;12659,6228247263;21911,1239883663;14091,0339223826;12,3931696767;14078,6407527059;447,3934253281;0;447,3934253281;447,3934253281;7372,6966406556;2488,5484710769;609,7439480925;4274,4042214862;21911,1239883663;28313,435443338;n.a.;20875,055003396;7406,1581987826;32,2222411594;18,589754515;21,0683884504;29,743607224;19,8290714827;n.a.;n.a.;9,9145357413;n.a.;n.a.;7786,6285078566;288,7608534666;n.a.;129;1,23932; D;GB;30.06.;GB01488517
PAREXEL MMS EUROPE LIMITED;EUR/GBP;2011;660,1237345096;0;660,1237345096;0;26180,1085781942;0;3602,9907858386;22577,1177923557;11360,5522564851;26840,2323127038;12584,4393817085;11,0759015857;12573,3634801227;515,0294237365;0;515,0294237365;515,0294237365;13740,7635072589;6376,3965429058;1074,362453816;6290,0045105371;26840,2323127038;30341,3248039537;n.a.;19726,1807241883;7487,3094719547;3127,8346078107;-228,1635726661;36,5504752329;2863,1205599117;565,9785710309;n.a.;n.a.;2297,1419888808;n.a.;n.a.;8875,1199406469;250,3153758375;n.a.;136;1,10759; D;GB;30.06.;GB01488517
PAREXEL MMS EUROPE LIMITED;EUR/GBP;2010;811,7990872047;0;811,7990872047;0;26215,1107949506;0;1651,760133694;24563,3506612566;5147,5163840249;27026,9098821553;11372,5338189398;12,2443301238;11360,2894888161;547,3215565317;0;547,3215565317;547,3215565317;15107,0545066838;2474,5791180101;319,5770162299;12312,8983724439;27026,9098821553;40433,2269346501;n.a.;28338,277638409;9426,9097622758;2668,0395339653;n.a.;67,3438156806;2600,6957182847;750,5774365859;n.a.;n.a.;1850,1182816988;n.a.;n.a.;9413,4409991397;451,8157815664;n.a.;147;1,22443; D;GB;30.06.;GB01488517
PAREXEL MMS EUROPE LIMITED;EUR/GBP;2009;1247,7994801144;0;1247,7994801144;0;20392,4412689122;9370,7983492537;2467,4795353249;8554,1633843337;1578,2027227363;21640,2407490267;9111,8653115961;0;9111,8653115961;428,8212297858;0;428,8212297858;428,8212297858;12099,5542076447;2149,9643624507;530,7541450628;9418,8357001313;21640,2407490267;38061,9848929551;n.a.;26016,3262497096;7589,9014386678;4455,7572045776;100,7612725726;149,9702661546;4406,5482109956;1257,1726217491;n.a.;n.a.;3149,3755892465;n.a.;n.a.;9564,1193954686;380,7838789082;n.a.;176;1,17164; D;GB;30.06.;GB01488517
CRISIL IREVNA UK LIMITED;EUR/GBP;2013;40511,6151301751;3652,4712267255;10,7495883063;36847,1999164426;7238,0561262121;0;1588,5502719244;5648,3114555869;4189,9506420383;47749,6712563871;11361,1204410114;6585,9144356326;4774,0116066782;17222,0348653221;17222,0348653221;0;0;19166,5159500536;8556,6722917794;n.a.;10611,0380569749;47749,6712563871;25544,6050117653;n.a.;24333,4847292605;1709,1845406946;-498,0642581898;1200,3706941985;930,4365878415;-226,9357531321;-507,6194477954;n.a.;n.a.;280,6836946633;6385,2554539158;n.a.;4635,4613573975;1084,5140202311;n.a.;49;1,1944; D;GB;31.12.;GB04111165
CRISIL IREVNA UK LIMITED;EUR/GBP;2012;41643,4608170149;4736,1528141354;10,7639836685;36896,5440192111;10694,615773737;0;2743,6198372794;7952,1919346429;2854,8476685205;52338,0765907519;11095,2751658419;6594,7339942279;4500,541171614;14494,3020087137;14494,3020087137;0;0;26748,4994161963;6155,8026601906;0;20592,6967560057;52338,0765907519;30307,7900159101;n.a.;29760,0228470026;1234,2701273201;-686,5029584125;6101,9827418481;501,1232396775;4914,3565437581;n.a.;n.a.;n.a.;4914,3565437581;8568,1310001176;n.a.;5128,4402189425;862,3146916645;n.a.;60;1,196; D;GB;31.12.;GB04111165
CRISIL IREVNA UK LIMITED;EUR/GBP;2011;5611,3189760107;5583,8359401402;14,3389752368;13,1440606338;8709,7325417679;0;3699,4556111008;5009,0820160641;2448,3800216878;14321,0515177787;2042,1090566445;2456,7444239093;-414,6353672648;5257,6242535024;5257,6242535024;0;0;7018,9283784257;4463,0060424617;n.a.;2557,1172505671;14318,6616885725;32525,5754955307;n.a.;31171,7372502538;1412,3890608272;-58,5508155504;7,1694876184;292,7540777518;-342,9404910807;n.a.;n.a.;n.a.;-342,9404910807;n.a.;n.a.;4963,6752611475;173,262617445;n.a.;57;1,19491; D;GB;31.12.;GB04111165
CRISIL IREVNA UK LIMITED;EUR/GBP;2010;6343,3674989748;6325,8088142572;4,6823159247;12,8763687929;8033,6835477882;0;4595,693080084;3437,9904677042;1737,1392080603;14377,051046763;2336,4756464207;2406,7103852911;-70,2347388704;5243,0232566725;5243,0232566725;0;0;6797,5521436698;4534,822973063;n.a.;2263,899749588;14377,051046763;18799,4984376334;n.a.;18302,002370635;581,7777536428;-85,4522656256;7,023473887;21,0704216611;-99,4992133997;-7,023473887;n.a.;n.a.;-92,4757395126;n.a.;n.a.;3397,0202033631;50,3348961904;n.a.;44;1,17058; D;GB;31.12.;GB04111165
CRISIL IREVNA UK LIMITED;EUR/GBP;2009;19,1111140165;0;5,6209158872;12,3660149519;2599,1115062503;0;1958,3270951072;640,784411143;421,5686915415;2618,2226202668;30,352945791;8,9934654196;21,3594803714;0;n.a.;n.a.;n.a.;2587,8696744758;1386,1178577883;3,3725495323;1198,3792671552;2618,2226202668;13213,6490676754;n.a.;12834,7993368768;365,3595326693;13,4901981293;4,4967327098;n.a.;17,9869308391;6,7450990647;n.a.;n.a.;11,2418317744;n.a.;n.a.;2150,5624184502;7,8692822421;n.a.;31;1,12418; D;GB;31.12.;GB04111165
AMAZON GROUP LIMITED;EUR/GBP;2013;57404,8022019427;40935,2381083438;16469,5640935989;0;14104,2164602572;64,1208695785;4750,8814663655;9289,2141243132;6560,5148966931;71509,0186621999;-67269,916728952;111,6178100071;-67381,5345389591;125793,271877987;123361,428528045;2431,8433499416;2431,8433499416;12985,6635131649;2721,5746865558;3170,4207736056;7093,6680530036;71509,0186621999;26947,3891521365;n.a.;5742,3800978114;14625,4953814605;6579,5136728646;7,1245410643;6387,1510641289;199,4871497999;1044,9326894281;n.a.;n.a.;-845,4455396281;n.a.;n.a.;9486,3264270917;6691,1314828717;n.a.;148;1,18742; D;GB;30.04.;GB06615578
AMAZON GROUP LIMITED;EUR/GBP;2012;73911,6175402733;57052,5525690479;16859,0649712255;0;14360,9699426424;366,7154278413;6593,4941690384;7400,7603457628;6232,9316846173;88272,5874829158;-60591,7256243212;115,6753362989;-60707,4009606201;136645,798063493;133150,926200844;3494,8718626482;3494,8718626482;12218,5150437444;3027,2481627164;1192,4404348261;7998,8264462019;88272,5874829158;36318,3638318086;n.a.;7310,9273718285;24683,1478242949;4324,2886356851;-538,9978436056;5824,376241519;-2039,0854494395;696,5131951616;n.a.;n.a.;-2735,598644601;n.a.;n.a.;9813,9447551477;8209,2571111712;n.a.;149;1,23059; D;GB;30.04.;GB06615578
AMAZON GROUP LIMITED;EUR/GBP;2011;66532,5824570934;51974,5872154373;14557,995241656;0;14361,8562650381;141,2200631649;4027,0133885034;10193,6228133699;9569,340470649;80894,4387221315;-51722,4085312143;105,3546502976;-51827,7631815119;122531,94147273;119930,578245701;2601,3632270293;2601,3632270293;10084,905780616;787,9182889279;1966,9937369394;7329,9937547487;80894,4387221315;28829,0671803739;n.a.;5368,6039885698;21386,994010415;2073,4691813892;-4516,800432972;10380,795436771;-12824,1266883539;641,0942550025;n.a.;n.a.;-13465,2209433564;n.a.;n.a.;8177,314133738;7563,1189383859;n.a.;138;1,12079; D;GB;30.04.;GB06615578
AMAZON GROUP LIMITED;EUR/GBP;2010;71128,1468856901;54624,7867330164;16503,3601526738;0;11674,1472731769;133,5372333782;3760,9150124711;7779,6950273277;6195,6671555309;82802,2941588671;-55452,4873433521;108,2112063582;-55560,6985497103;128681,543288656;126525,377442817;2156,1658458397;2156,1658458397;9573,2382135627;2161,9217610715;1367,6054590804;6043,7109934108;82802,2941588671;28065,8426703534;n.a.;4482,7067825413;20405,8706798476;3177,2652079645;n.a.;51277,14643419;-48099,8812262255;1976,5812906069;n.a.;n.a.;-50076,4625168324;n.a.;n.a.;7155,7538161984;8281,6108355424;n.a.;136;1,15118; D;GB;30.04.;GB06615578
AMAZON GROUP LIMITED;EUR/GBP;2009;114487,075321268;92344,3163912082;22142,7589300595;0;10760,3825230749;123,9521025385;4403,0913541391;6233,3390663973;5727,4804857671;125247,457844343;-5130,0536852435;104,9684471948;-5235,0221324383;120198,922208516;119580,278381432;618,6438270842;618,6438270842;10178,5893210698;1823,5475986075;1195,9702866556;7159,0714358067;125247,457844343;27469,3492823911;n.a.;3563,3437765808;17820,0689397291;6085,9365660812;457,8410994667;10303,6581092167;-3759,8804436689;441,0908153398;n.a.;n.a.;-4200,9712590087;n.a.;n.a.;5902,8001262945;6837,4659805716;n.a.;124;1,11669; D;GB;30.04.;GB06615578
LLOYD'S REGISTER INSPECTION LIMITED;EUR/GBP;2013;42130,2304750143;0;149,2396315499;41980,9908434644;126441,221379032;0;7751,0599189221;118690,16146011;4689,8847993357;168571,451854046;18287,1428833028;2937,7880226357;15349,3548606671;0;n.a.;n.a.;n.a.;150284,308970744;143986,866565422;65,806451707;6231,6359536149;168571,451854046;26440,0922037214;n.a.;21061,58989188;9042,5115336727;-3664,0092218313;4240,9907894769;2660,4608332989;-2083,4792656533;-59,9308756618;n.a.;n.a.;-2023,5483899915;n.a.;n.a.;3313,8248895331;35,2534562716;n.a.;71;1,17512; D;GB;30.06.;GB01217474
LLOYD'S REGISTER INSPECTION LIMITED;EUR/GBP;2012;44228,7439421276;0;110,2992101224;44118,4447320051;116415,239357872;44,615410836;5113,4218085972;111257,202138439;1119,103221804;160643,9833;18590,9938319843;3098,2924191694;15492,7014128149;0;n.a.;n.a.;n.a.;142052,989468016;137755,038224144;85,5128707691;4212,4383731028;160643,9833;23385,9111798909;n.a.;21711,5939565718;8967,697578044;-7293,3803547249;4787,4814461006;2617,4374357143;-5123,3363443386;297,4360722403;n.a.;n.a.;-5420,7724165789;n.a.;n.a.;2912,3948740193;22,307705418;n.a.;56;1,23932; D;GB;30.06.;GB01217474
LLOYD'S REGISTER INSPECTION LIMITED;EUR/GBP;2011;39488,9119236096;0;115,1893764916;39373,7225471179;105540,051030121;26,5821638058;5265,4836138569;100247,985252458;925,9453725672;145028,962953731;27573,4569976793;2768,975396433;24804,4816012463;0;n.a.;n.a.;n.a.;117455,505956051;113664,224843255;97,4679339544;3693,8131788416;145028,962953731;24084,5479981738;n.a.;19747,2249372012;n.a.;4337,3230609726;5727,3487099819;2579,5774793169;7485,0942916375;1487,4935829638;n.a.;n.a.;5997,6007086738;n.a.;n.a.;2681,4757739057;14,3986720615;n.a.;52;1,10759; D;GB;30.06.;GB01217474
LLOYD'S REGISTER INSPECTION LIMITED;EUR/GBP;2010;35591,818803719;0;25,7130932599;35566,1057104592;109355,336768231;82,0370118291;5972,7842343657;103300,515522037;1995,8258101714;144947,15557195;23281,3692972999;3061,0825309377;20220,2867663622;11924,753107521;0;11924,753107521;11924,753107521;109741,03316713;106671,379605105;227,7445403018;2841,9090217226;144947,15557195;26168,5823404804;n.a.;20804,3413132651;8653,0680984547;-3288,8270712395;11913,7332104096;1705,6351862385;6919,2709529316;2190,510659139;n.a.;n.a.;4728,7602937926;n.a.;n.a.;2550,4939647773;20,8153612104;n.a.;51;1,22443; D;GB;30.06.;GB01217474
LLOYD'S REGISTER INSPECTION LIMITED;EUR/GBP;2009;19398,888255638;0;30,4627103127;19368,4255453254;74839,8493819614;39,8358519473;6574,0872140113;68225,9263160028;3532,5027535634;94238,7376375994;18112,4245662806;2929,106760832;15183,3178054486;14397,1455508413;0;14397,1455508413;14397,1455508413;61729,1675204775;58580,9635739352;168,7165494239;2979,4873971183;94238,7376375994;23626,1751328707;n.a.;16485,0128499624;9483,2760488696;-2342,1137659613;4541,2871219939;888,1051698843;1311,0681861484;585,8213521664;n.a.;n.a.;725,246833982;n.a.;n.a.;2111,3001532077;14,059712452;n.a.;43;1,17164; D;GB;30.06.;GB01217474
BDRC GROUP LIMITED;EUR/GBP;2013;925,2988657243;407,6575106098;257,0274627012;259,4184158426;9920,0645836959;0;4955,2503855651;4964,8141981307;340,7108226504;10845,3634494202;4852,4394004846;68,1421645301;4784,2972359546;5,9773828535;0;5,9773828535;5,9773828535;5985,7511895114;119,5476570703;1261,227782092;4604,9757503491;10844,1679728495;24858,7398112041;n.a.;13229,1437314026;10853,7317854151;775,8642943864;n.a.;11,954765707;763,9095286794;185,298868459;n.a.;n.a.;578,6106602204;2626,4620258351;n.a.;11884,2325893614;270,1777049789;n.a.;628;1,19548;B+;GB;30.09.;GB06779754
BDRC GROUP LIMITED;EUR/GBP;2012;1126,9837560054;455,8023190955;399,4531312953;271,7283056146;9868,6210900875;0;5773,9134432678;4095,9598509931;691,2167036833;10995,6048460929;4604,3547453688;71,3756378803;4532,9791074885;0;n.a.;n.a.;n.a.;6391,2501007241;335,5907184549;1898,3415267825;4157,3178554867;10995,6048460929;23908,3342815684;n.a.;11769,4670252166;11426,3630817217;712,5041746301;-5,0088166934;15,0264500801;692,4689078567;242,9276096278;n.a.;n.a.;449,5412982288;2553,244309439;n.a.;12178,9377898986;245,4320179745;n.a.;573;1,2522;B+;GB;30.09.;GB06779754
BDRC GROUP LIMITED;EUR/GBP;2011;684,8726348061;346,4785673555;333,7743532192;4,6197142314;8220,7814747893;0;5006,6152982877;3214,1661765016;753,0134197194;8905,6541095954;3817,0388837003;65,8309277976;3751,2079559027;0;n.a.;n.a.;n.a.;5088,6152258951;0;1007,0977024468;4082,6724520062;8905,6541095954;17959,1390745958;n.a.;8019,8239057231;8333,9644734588;1605,350695414;4,6197142314;n.a.;1609,9704096454;489,6897085292;n.a.;n.a.;1120,2807011163;2562,7864698732;n.a.;9181,682034922;184,7885692563;n.a.;622;1,15493;B+;GB;30.09.;GB06779754
BDRC GROUP LIMITED;EUR/GBP;2010;809,2252475243;371,9637665133;432,5973585469;4,6641224641;5310,1034253974;0;3298,7006127469;2011,4028126505;738,0973799465;6119,3286729217;2923,2387543854;66,4637451137;2857,9410398878;0;n.a.;n.a.;n.a.;3196,0899185363;19,8225204725;771,9122678114;2404,3551302524;6119,3286729217;16809,4973606782;n.a.;7945,3326176236;9496,1533369425;-631,9885938879;4,6641224641;n.a.;-627,3244714238;220,3797864295;n.a.;n.a.;-847,7042578533;1393,406586155;n.a.;9534,6323472715;1445,8779638763;n.a.;602;1,16603;B+;GB;30.09.;GB06779754
BDRC GROUP LIMITED;EUR/GBP;2009;1607,6680365324;1542,7450973432;59,4209951901;4,4015551993;5271,9627399226;0;3460,722775424;1811,2399644986;290,5026431517;6879,630776455;3772,1328057722;61,6217727897;3710,5110329825;0;n.a.;n.a.;n.a.;3106,397581883;15,4054431974;1155,4082398077;1935,5838988779;6878,5303876552;11337,3058045131;n.a.;5378,7004535048;5646,0949318603;312,510419148;11,0038879982;7,7027215987;316,9119743473;106,7377135822;n.a.;n.a.;210,174260765;715,252719881;n.a.;6403,1624261343;125,4443231791;n.a.;592;1,10039;B+;GB;30.09.;GB06779754
