Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
SIEMENS INDUSTRY SOFTWARE A/S;EUR/DKK;2013;1970,0724539622;1944,4766551249;25,5957988373;0;1031,0684620628;n.a.;796,6859899874;n.a.;n.a.;3001,140916025;-782,2129728438;67,0047089981;-849,2176818419;0;n.a.;n.a.;n.a.;3783,3538888688;n.a.;783,8210858598;n.a.;3001,140916025;17800,7390112718;n.a.;12748,3159339789;5451,9051523396;-399,4820750467;0;9,1126404237;-408,5947154704;69,416878522;n.a.;n.a.;-478,0115939925;n.a.;n.a.;4801,557446804;686,7982672305;n.a.;43;0,13401; D;DK;30.09.;DK31257077
SIEMENS INDUSTRY SOFTWARE A/S;EUR/DKK;2012;2649,2072820812;2611,7849322406;37,4223498405;0;1882,3844360654;n.a.;1388,2484618268;n.a.;26,0212755164;4531,5917181466;-304,4757495987;67,0651430834;-371,5408926821;0;n.a.;n.a.;n.a.;4836,0674677453;n.a.;526,595503491;n.a.;4531,5917181466;20183,5230715271;n.a.;14669,8293980669;6659,1663173249;-1145,4726438648;4,5604297297;34,8738744034;-1175,7860885385;-41,3121281394;n.a.;n.a.;-1134,4739603991;n.a.;n.a.;5486,5993556545;684,7351108817;n.a.;41;0,13413; D;DK;30.09.;DK31257077
SIEMENS INDUSTRY SOFTWARE A/S;EUR/DKK;2011;3306,5300152192;3283,416824834;23,1131903852;0;8450,693045074;n.a.;8314,970241068;n.a.;n.a.;11757,2230602932;4862,9077538305;67,1895069337;4795,7182468968;0;n.a.;n.a.;n.a.;6894,3153064627;n.a.;511,1777687513;n.a.;11757,2230602932;19731,2737431799;n.a.;9593,0490419601;4494,9780138618;5643,246687358;11,6909742065;86,8088429583;5568,1288186062;1478,8410476098;n.a.;n.a.;4089,2877709964;n.a.;n.a.;4235,0890010424;668,8043520176;n.a.;35;0,13438; D;DK;30.09.;DK31257077
UNIVERSAL ROBOTS A/S;EUR/DKK;2013;2902,8126114689;1850,7389224047;819,2915029924;232,7821860717;4549,565763225;1043,6356696611;2117,2731860887;1388,6569074752;713,8832288621;7452,3783746939;3674,2886711773;66,9684079608;3607,3202632165;498,780702492;n.a.;n.a.;405,5606786106;3279,3090010245;n.a.;1653,4499925522;n.a.;7452,3783746939;17321,9144663249;n.a.;10467,2961010891;4458,4887283983;2396,1296368375;91,0770348267;145,0535716431;2342,1531000211;606,465902493;n.a.;n.a.;1735,687197528;n.a.;n.a.;3927,9650005328;530,5237278655;n.a.;58;0,13394;B+;DK;31.12.;DK29138060
UNIVERSAL ROBOTS A/S;EUR/DKK;2012;1287,3300743527;768,621233532;510,6730725662;8,0357682544;3525,9611805538;1189,6954900619;1667,1540538433;669,1116366486;12,1875818525;4813,2912549064;1938,6290913707;66,9647354532;1871,6643559175;220,7157680538;n.a.;n.a.;214,2871534503;2653,812466011;n.a.;1555,3229456364;n.a.;4813,2912549064;10185,7380508472;n.a.;6840,715585488;2718,5004004588;626,5220649003;14,4643828579;83,8398487874;557,1465989708;151,2063726534;n.a.;n.a.;405,9402263174;n.a.;n.a.;2382,3374284837;336,1629719752;n.a.;35;0,13393;B+;DK;31.12.;DK29138060
UNIVERSAL ROBOTS A/S;EUR/DKK;2011;938,4964506814;651,7149639604;286,781486721;0;1940,4829866031;598,0443198695;602,3487324282;740,0899343054;6,9946704078;2878,9794372845;1539,500054185;58,5131082194;1480,9869459656;110,5695976007;n.a.;n.a.;94,1590247208;1228,7752726064;n.a.;736,0545475317;n.a.;2878,9794372845;5423,6943368102;n.a.;3728,0248144812;1528,8735356808;166,7959866483;n.a.;45,8688963283;120,92709032;-488,2817996235;n.a.;n.a.;609,2088899435;n.a.;n.a.;1326,4316325311;202,4419031497;n.a.;n.a.;0,13451;B+;DK;31.12.;DK29138060
CICCI APS;EUR/DKK;2013;33,6181407963;0;21,4298905475;12,1882502489;4508,7150343689;1127,3461796121;1339,7699696638;2041,598885093;316,3587592068;4542,3331751652;2198,0370860894;160,7241791059;2037,3129069835;0;n.a.;n.a.;0;2344,4300258917;n.a.;2233,2624686768;n.a.;4542,3331751652;17232,5786101051;n.a.;16368,1504001471;505,0757328404;359,3524771177;113,5784199015;98,4435597024;374,4873373168;93,7557711451;n.a.;n.a.;280,7315661717;n.a.;n.a.;392,4348706503;5,4914094528;n.a.;4;0,13394;A-;DK;31.12.;DK70311410
CICCI APS;EUR/DKK;2012;37,5002518538;0;26,7858941813;10,7143576725;4713,2459401393;1417,107731661;1020,676497778;2275,4617107004;55,3128714844;4750,7461919931;1917,0664465547;160,7153650877;1756,351081467;0;n.a.;n.a.;0;2833,6797454384;n.a.;2546,9367482277;n.a.;4750,7461919931;20333,9758498406;n.a.;19455,934238578;502,5033748409;375,5382364216;233,8408562026;13,2590176197;596,1200750045;155,6260451933;n.a.;n.a.;440,4940298113;n.a.;n.a.;399,5116117139;7,098261958;n.a.;4;0,13393;A-;DK;31.12.;DK70311410
CICCI APS;EUR/DKK;2011;31,8795555126;0;21,1185241159;10,7610313967;3926,8348695345;3092,1823718309;500,3879599448;334,2645377588;236,2046391567;3958,7144250471;1482,8701264601;161,4154709499;1321,4546555101;0;n.a.;n.a.;0;2475,8442985871;n.a.;1662,0412992145;n.a.;3958,7144250471;1843,0956524633;n.a.;1721,6305105735;47,7520768227;73,7130650671;29,054784771;5,1114899134;97,6563599247;25,6919624595;n.a.;n.a.;71,9643974652;n.a.;n.a.;35,6459165014;0,5380515698;n.a.;4;0,13451;A-;DK;31.12.;DK70311410
EXIQON A/S;EUR/DKK;2013;9246,5959607796;8188,7629886308;584,0984542341;473,7345179147;7898,6558453446;1710,5070761348;1767,5641597174;4420,5846094925;3909,6156567516;17145,2518061243;10208,5301727286;4938,7861502932;5269,7440224354;2043,6079373318;n.a.;n.a.;n.a.;4893,1136960639;n.a.;1591,3033099646;n.a.;17145,2518061243;16552,4474588552;n.a.;6446,6468239385;11281,7658787084;-1175,9652437917;681,0687089613;1046,4483427955;-1541,3448776258;-110,6318099512;n.a.;n.a.;-1430,7130676746;n.a.;n.a.;7601,4500508146;598,9654408014;n.a.;80;0,13394;A+;DK;31.12.;DK18984431
EXIQON A/S;EUR/DKK;2012;9203,4993112194;8246,8411005347;420,806397588;535,8518130967;7161,2088093671;1699,0292679191;2757,8756649053;2704,3038765428;2342,8282345663;16364,7081205865;11292,531198418;4938,5153102039;6354,0158882141;11,1161460852;n.a.;n.a.;n.a.;5061,0607760833;n.a.;1356,973399224;n.a.;16364,7081205865;15723,3198844156;n.a.;6721,3844269104;10579,2228363703;-1577,2873788651;552,59299696;805,4518380313;-1830,1462199365;124,554407943;n.a.;n.a.;-1954,7006278794;n.a.;n.a.;7185,0482551885;1358,446623404;n.a.;73;0,13393;A+;DK;31.12.;DK18984431
EXIQON A/S;EUR/DKK;2011;10302,476946272;8559,4588857976;873,2576978391;869,7603626352;6175,4868927596;2022,6703638951;2378,4569644473;1774,3595644172;1634,4661562605;16477,9638390315;10782,2844336707;4717,2326256194;6065,0518080513;232,0347394905;n.a.;n.a.;n.a.;5463,6446658703;n.a.;1395,0332076848;n.a.;16477,9638390315;14992,5379676148;n.a.;6630,9475466233;10281,0893963711;-1919,4989753796;397,2165714293;503,7507822563;-3936,1162591141;-587,5523142578;n.a.;n.a.;-3348,5639448564;n.a.;n.a.;6991,8456370888;1212,4992126189;n.a.;71;0,13451;A+;DK;31.12.;DK18984431
SOL OG STRAND FERIEHUSUDLEJNING A/S;EUR/DKK;2013;14355,6158041091;7695,7415692234;2617,259319924;4042,6149149617;3789,340396054;65,2272293538;101,5241064686;3622,5890602316;1878,9995905642;18144,9562001631;6809,8834687179;3763,7584642129;3046,125004505;735,5809930414;0;735,5809930414;735,5809930414;10599,4917384037;n.a.;372,7461587098;n.a.;18144,9562001631;16205,5511056183;n.a.;-0,6696840796;15286,3427379483;919,8780517496;48,4851273636;421,0973492575;547,2658298557;348,9054054758;n.a.;n.a.;198,3604243799;n.a.;n.a.;9078,3713199821;1058,3687194125;n.a.;149;0,13394; D;DK;31.12.;DK10658446
SOL OG STRAND FERIEHUSUDLEJNING A/S;EUR/DKK;2012;11424,5856567317;7547,5953329322;2784,3937001448;1092,5966236547;6884,1087340617;71,7861964058;22,7680100541;6789,5545276018;970,9886640717;18308,6943907935;7013,0828145446;3763,5520619418;3249,5307526029;478,3960700778;61,0718387333;417,3242313445;478,3960700778;10817,215506171;n.a.;497,1461960047;n.a.;18308,6943907935;16534,7985486377;n.a.;4894,1846553339;10094,7999401017;1545,8139532021;445,7172791766;505,4498232009;1486,0814091778;575,8967248977;n.a.;n.a.;910,1846842801;n.a.;n.a.;9118,0523087811;976,7476313206;n.a.;155;0,13393; D;DK;31.12.;DK10658446
SOL OG STRAND FERIEHUSUDLEJNING A/S;EUR/DKK;2011;11188,5133688947;8312,2241894593;2810,1088363459;66,1803430895;7851,2485070048;62,5484949931;n.a.;n.a.;188,721588119;19039,7618758994;7933,9739358666;3779,9467909701;4154,0271448965;610,6885317606;121,4651418898;489,2233898708;549,6196785845;10495,0994082722;n.a.;997,951149148;n.a.;19039,7618758994;17642,9800006127;n.a.;4926,9382249618;10108,1058166698;2607,9359589811;544,1046499937;480,0765131836;2671,9640957912;881,8665229565;n.a.;n.a.;1790,0975728348;n.a.;n.a.;9135,9811428738;972,124673796;n.a.;152;0,13451; D;DK;31.12.;DK10658446
THYGESEN TEXTILE GROUP A/S;EUR/DKK;2013;7192,1240618834;84,4866051415;1408,0203971506;5699,6170595913;8887,5065427636;2599,5775018289;2540,7866635378;3747,1423773969;1279,8106285203;16079,630604647;13130,9404589612;1614,3937288178;11516,5467301434;226,0151220345;n.a.;n.a.;39,1490479238;2722,6750236513;n.a.;862,4898496209;n.a.;16079,630604647;16980,7313709488;n.a.;13365,8347465042;3913,6939970866;-298,797372642;1588,8324947782;105,8773220483;1184,1578000879;33,0950714408;n.a.;n.a.;1151,0627286471;n.a.;n.a.;3531,6208145997;438,846028617;n.a.;139;0,13453;A-;DK;30.04.;DK31766850
THYGESEN TEXTILE GROUP A/S;EUR/DKK;2012;5591,6114895955;0;1648,7826642599;3942,8288253356;9983,9738843796;2493,2712657177;2436,1385602705;5054,5640583914;2488,1629297012;15575,5853739751;12393,226465616;1613,1587420398;10780,0677235762;323,5727576742;n.a.;n.a.;39,7912489703;2858,7861506849;n.a.;687,3400540041;n.a.;15575,5853739751;16808,5763724741;n.a.;13593,1477099033;3565,7529693838;-350,324306813;2999,8031107182;412,834208067;2236,6445958382;-85,2285535378;n.a.;n.a.;2321,873149376;n.a.;n.a.;3031,259706188;514,3287789204;n.a.;88;0,13443;A-;DK;30.04.;DK31766850
THYGESEN TEXTILE GROUP A/S;EUR/DKK;2011;9329,4939447535;0;1716,3608499029;7613,1330948506;9415,1778965573;2614,5003008912;2433,2096861202;4367,4679095459;3105,8085941759;18744,6718413108;11722,6105141455;1609,088296784;10113,5222173615;3385,6558671249;n.a.;n.a.;26,0135941313;3636,4054600404;n.a.;564,2536294056;n.a.;18744,6718413108;15492,9725748932;n.a.;12706,0316448633;4503,9722333898;-1717,0313033599;1008,6301807008;451,2151765565;-1159,6162992157;-48,2726489035;n.a.;n.a.;-1111,3436503121;n.a.;n.a.;3877,5005231752;626,4717102146;n.a.;99;0,13409;A-;DK;30.04.;DK31766850
NORDUNET A/S;EUR/DKK;2013;2024,9907199187;0;1900,0276706638;124,9630492549;5789,9546154749;n.a.;592,9382840849;n.a.;3395,9679676922;7814,9453353936;1694,9704054879;1495,9402970284;199,0301084595;362,0312134361;n.a.;n.a.;n.a.;5757,9437164697;n.a.;1958,9598696694;n.a.;7814,9453353936;15132,9850837181;n.a.;9937,9778045669;5135,9411433298;59,0661358214;205,9948228874;332,0293666697;-66,0308502493;64,959355722;n.a.;n.a.;-130,9902059713;n.a.;n.a.;3777,9557667006;1357,0478189177;n.a.;39;0,13394;B+;DK;31.12.;DK17490346
NORDUNET A/S;EUR/DKK;2012;2925,0196445966;n.a.;2801,0009545372;122,9472542921;6238,9704727054;n.a.;2113,0052624908;n.a.;1348,9376309696;9165,0615530692;1847,0213332707;1495,9921900249;351,0291432458;934,0241301015;n.a.;n.a.;n.a.;6382,0071476335;n.a.;2145,9519123338;n.a.;9165,0615530692;14870,9927315671;n.a.;9088,9896135944;5509,9923625617;272,010755411;75,9380100039;252,9927705423;94,0184885763;25,0448110595;n.a.;n.a.;68,9736775168;n.a.;n.a.;3632,970827808;1892,0216354952;n.a.;37;0,13393;B+;DK;31.12.;DK17490346
NORDUNET A/S;EUR/DKK;2011;3332,018859084;n.a.;3208,9395624847;122,9447837069;5222,0595110153;n.a.;89,0475348074;n.a.;2335,0093001833;8553,9438572068;1782,9683895345;1499,9532638023;283,0151257322;995,9334557611;n.a.;n.a.;n.a.;5773,9659087716;n.a.;1298,0494122224;n.a.;8553,9438572068;14535,0596203642;n.a.;8322,0436306088;5984,0750467914;228,940942964;315,0291941373;444,968648252;99,0014888493;15,0654439553;n.a.;n.a.;83,936044894;n.a.;n.a.;3332,018859084;2164,985004116;n.a.;37;0,13451;B+;DK;31.12.;DK17490346
ABERDEEN ASSET MANAGEMENT DENMARK A/S;EUR/DKK;2013;1397,3162014464;0;285,0380320779;1112,2781693685;7239,7247978269;n.a.;536,7077190748;n.a.;6184,1326122708;8637,0409992733;5571,0395249382;174,2122433951;5396,8272815431;12,0608476197;n.a.;n.a.;12,0608476197;3053,9406267155;n.a.;127,1749376784;n.a.;8637,0409992733;14258,4680653781;n.a.;3989,460373747;7503,8573606974;2765,1503309337;1008,4208704214;n.a.;3773,5712013551;727,0010926294;n.a.;n.a.;3046,5701087257;n.a.;n.a.;7408,1746362482;95,6827244493;n.a.;55;0,13401; D;DK;30.09.;DK26564743
ABERDEEN ASSET MANAGEMENT DENMARK A/S;EUR/DKK;2012;1468,5925032407;0;355,311128056;1113,2813751847;6483,9921635911;n.a.;402,9273796452;n.a.;5835,4722299744;7952,5846668317;4404,5703371466;174,3693720169;4230,2009651297;16,2297646262;n.a.;n.a.;16,2297646262;3531,784565059;n.a.;132,9231135913;n.a.;7952,5846668317;12551,7780492064;n.a.;3373,7790879544;6646,4239401391;2531,5750211129;40,9097372809;32,3253989662;2540,1593594276;641,4110284498;n.a.;n.a.;1898,7483309777;n.a.;n.a.;6560,7146872785;85,7092528606;n.a.;n.a.;0,13413; D;DK;30.09.;DK26564743
ABERDEEN ASSET MANAGEMENT DENMARK A/S;EUR/DKK;2011;1399,2886714004;0;281,2552760243;1118,0333953761;5785,1509260019;n.a.;n.a.;n.a.;4670,3426269586;7184,4395974023;4526,153945079;174,6927180275;4351,4612270515;11,0190791371;n.a.;n.a.;11,0190791371;2647,2665731862;n.a.;203,584206009;n.a.;7184,4395974023;9665,076193393;n.a.;2256,3580218461;5259,3258447391;2149,3923268078;538,7254665941;1,2094111248;2686,908382277;555,6572223414;n.a.;n.a.;2131,2511599357;n.a.;n.a.;5201,0053527207;58,3204920184;n.a.;n.a.;0,13438; D;DK;30.09.;DK26564743
GRAVERSGAARD INVEST A/S;EUR/DKK;2013;8765,2270443574;479,0919905516;8281,5812020645;4,5538517413;6115,4210781644;3766,1693268995;2156,2487995219;193,002951743;50,8959900502;14880,6481225218;2707,6666706711;80,362089553;2627,3045811181;8321,0925627614;3580,5329000322;4740,5596627292;217,1115786089;3852,1567627212;n.a.;947,4690358294;n.a.;14880,6481225218;12741,5432354379;n.a.;6125,1984657267;5498,7759776614;1117,5687920499;57,9946412941;409,3109094564;766,2525238875;209,4771801014;n.a.;n.a.;556,7753437861;n.a.;n.a.;4802,1705980531;696,6053796083;n.a.;79;0,13394;A-;DK;31.12.;DK26322162
GRAVERSGAARD INVEST A/S;EUR/DKK;2012;8533,4501682745;328,6629216044;8201,4390098974;3,3482367727;5131,5076777801;2856,9834733761;1980,9508041771;293,5734002269;134,599118261;13664,9578460546;2053,4066479375;80,3576825439;1973,0489653936;8159,5190855037;3827,9721374478;4331,546948056;184,68874038;3452,0321126134;n.a.;607,9058684443;n.a.;13664,9578460546;11940,6159081342;n.a.;5719,5919845303;5410,75062462;810,2732989839;30,9377077794;581,5217626757;259,6892440876;80,4916120148;n.a.;n.a.;179,1976320728;n.a.;n.a.;4634,2275523045;783,3534753317;n.a.;79;0,13393;A-;DK;31.12.;DK26322162
GRAVERSGAARD INVEST A/S;EUR/DKK;2011;9193,6871737384;409,9952962128;8744,1450871428;39,5467903827;5064,2758881617;3074,9647215962;1795,2090627482;194,1021038173;39,5467903827;14257,9630619001;1877,93449161;80,707735475;1797,2267561351;8648,2373948201;n.a.;n.a.;87,0298414205;3731,79117547;n.a.;948,5849176158;n.a.;14257,9630619001;12093,5161093539;n.a.;5788,6278140495;5289,3159572444;1015,57233806;7,936260655;531,4604381027;492,0481606124;170,6968605296;n.a.;n.a.;321,3513000828;n.a.;n.a.;4437,4458093061;851,8701479383;n.a.;74;0,13451;A-;DK;31.12.;DK26322162
ARHUS SLAGTEHUS PRODUKTFORENING A.M.B.A;EUR/DKK;2013;2019,7671840978;0;1677,5586194181;342,2085646797;1479,8678791178;0,8036208955;875,8128393114;603,2514189109;564,1418686618;3499,6350632155;1912,6177313605;133,9368159216;1778,6809154389;46,8778855726;n.a.;n.a.;46,8778855726;1540,1394462825;n.a.;313,9478965202;n.a.;3499,6350632155;12427,1935284699;n.a.;12027,1242593121;267,7396950273;132,3295741305;109,6942522398;2,9466099503;239,0772164201;0,1339368159;n.a.;n.a.;238,9432796041;n.a.;n.a.;3137,4699129635;422,034906969;n.a.;49;0,13394; D;DK;31.12.;DK26203090
ARHUS SLAGTEHUS PRODUKTFORENING A.M.B.A;EUR/DKK;2012;2321,801307634;0;1969,4328696791;352,3684379548;1512,5994444173;11,2500755561;1049,0695456101;452,279823251;226,7425942446;3834,4007520513;1912,5128445439;133,9294709064;1778,5833736375;49,5539042354;n.a.;n.a.;49,5539042354;1872,0661443302;n.a.;536,789319393;n.a.;3834,4007520513;12110,5724067145;n.a.;11713,7393844187;249,9123927114;146,9206295844;258,6178083203;2,4107304763;403,1277074284;4,9553904235;n.a.;n.a.;398,1723170048;n.a.;n.a.;3183,9053118587;395,3597981158;n.a.;50;0,13393; D;DK;31.12.;DK26203090
ARHUS SLAGTEHUS PRODUKTFORENING A.M.B.A;EUR/DKK;2011;2334,4712486134;0;1972,2280292233;362,2432193901;1941,8281155277;18,0247275894;1252,3150287866;671,4883591517;306,5548819124;4276,2993641411;1908,6034310905;134,5128924583;1774,0905386322;46,0034092207;n.a.;n.a.;46,0034092207;2321,8270367223;n.a.;510,2074010942;n.a.;4276,2993641411;12772,6717033758;n.a.;8592,9525960197;3967,0542243795;212,6648829765;0,8070773547;7,6672348701;205,8047254612;13,9893408157;n.a.;n.a.;191,680871753;n.a.;n.a.;3560,1527246933;473,2163556682;n.a.;52;0,13451; D;DK;31.12.;DK26203090
GIBO PLAST A/S;EUR/DKK;2013;10726,4638398974;6597,4596786663;3345,3398512739;783,6643099573;3717,1484522722;2485,733366689;893,3585621971;338,0565233861;1,2054313433;14443,6122921696;6088,0979677164;4018,1044776481;2069,9934900684;1601,6164447905;n.a.;n.a.;n.a.;6753,8978796627;n.a.;1338,8324119523;n.a.;14443,6122921696;12384,333747375;n.a.;10293,8479244706;2632,1263064913;-541,640483587;6,5629039802;210,0129273651;-745,0905069719;-245,9079940321;n.a.;n.a.;-499,1825129398;n.a.;n.a.;1270,3906990164;778,0389636886;n.a.;51;0,13394; D;DK;31.12.;DK52308410
GIBO PLAST A/S;EUR/DKK;2012;11600,7029109737;6688,5717065383;4128,5098701618;783,6213342736;4012,6608778277;2661,4464458527;1189,561560591;161,6528713841;5,8928967199;15613,3637888014;6586,9192381204;4017,8841271931;2569,0351109273;1601,5286130992;0;1601,5286130992;n.a.;7424,9159375819;n.a.;1787,6905776591;n.a.;15613,3637888014;16536,4057022886;n.a.;15114,6104391459;3303,1025409654;-1881,3072778227;14,7322417997;410,76168727;-2277,336723293;-577,3699490776;n.a.;n.a.;-1699,9667742154;n.a.;n.a.;5112,3557634405;763,9337020503;n.a.;98;0,13393; D;DK;31.12.;DK52308410
GIBO PLAST A/S;EUR/DKK;2011;11688,4977901621;6745,0144794279;3598,3543861514;1345,1289245828;6181,9435115975;3628,754299847;2167,6752619652;385,5139497854;0,8070773547;17870,4413017596;4287,5984471076;3497,3352039152;790,2632431924;276,5585068942;n.a.;n.a.;175,4048117656;13306,2843477578;n.a.;2649,7694685356;n.a.;17870,4413017596;17300,1066377365;n.a.;15196,4595125815;3638,7082538889;-1535,0611287339;20,9840112235;377,3086633455;-1891,3857808559;-472,6783040984;n.a.;n.a.;-1418,7074767575;n.a.;n.a.;1786,3312118459;704,8475564814;n.a.;102;0,13451; D;DK;31.12.;DK52308410
CLUB LA SANTA A/S;EUR/DKK;2013;3908,9729368022;113,5386330192;0;3795,4343037831;2796,1591681752;n.a.;n.a.;n.a.;2216,5714796203;6705,1321049775;3014,4507066585;94,615527516;2919,8351791425;0;n.a.;n.a.;n.a.;3690,681398319;n.a.;139,4903205664;n.a.;6705,1321049775;12520,8782513049;n.a.;11507,140456491;479,8358895452;533,9019052686;142,8694465491;7,5692422013;669,2021096165;167,8749788212;n.a.;n.a.;501,3271307953;n.a.;n.a.;456,8578328628;22,9780566824;n.a.;7;0,13517; D;DK;31.10.;DK16174297
CLUB LA SANTA A/S;EUR/DKK;2012;32,0383895924;21,3142424485;0;10,7241471439;7439,7430292313;n.a.;n.a.;n.a.;6757,0170116836;7471,7814188236;2492,4258480783;93,836287509;2398,5895605693;0;n.a.;n.a.;n.a.;4979,3555707453;n.a.;145,4462456389;n.a.;7471,7814188236;11639,9893099733;n.a.;10830,4502524492;422,2632937905;387,2757637336;82,5759330079;2,8150886253;467,0366081162;116,8932038684;n.a.;n.a.;350,1434042479;n.a.;n.a.;394,7826667343;27,4806270562;n.a.;7;0,13405; D;DK;31.10.;DK16174297
CLUB LA SANTA A/S;EUR/DKK;2011;59,1242753231;39,7745124901;9,1373880045;10,2123748285;6804,6665962815;n.a.;n.a.;n.a.;6088,1878780474;6863,7908716046;3759,9007904927;94,061347105;3665,8394433877;0;n.a.;n.a.;n.a.;3103,8900811119;n.a.;97,8238009892;n.a.;6863,7908716046;11350,920248572;n.a.;10324,5765783034;420,7229682653;605,6207020032;113,007989879;14,3779487718;704,2507431104;176,1634657924;n.a.;n.a.;528,0872773181;n.a.;n.a.;395,4607779;25,2621903653;n.a.;7;0,13437; D;DK;31.10.;DK16174297
AKTIESELSKABET CBH;EUR/DKK;2013;120447,503442874;1255,3897756332;39279,1142580645;79912,999409176;71916,9714986564;3189,3034607252;952,0228875707;67775,6451503604;6435,7979418489;192364,47494153;96412,2739521104;1339,368159216;95072,9057928944;38098,8630361633;33719,129155527;4379,7338806364;112,9087358219;57853,3379532563;n.a.;1750,9559945431;n.a.;192364,47494153;12094,2266040888;n.a.;12871,3280100659;5410,645552785;-6187,7469587621;16003,7083240244;2166,6958711638;7649,2654940986;3186,7586612227;n.a.;n.a.;4462,5068328759;n.a.;n.a.;2481,1795149477;2929,4660378373;n.a.;50;0,13394;A-;DK;31.12.;DK27512356
AKTIESELSKABET CBH;EUR/DKK;2012;86202,3646542186;1555,8586635201;19907,5444144745;64738,961576224;49506,6271321514;5226,4636726528;1138,6683616465;43141,4950978521;7968,1338715784;135708,99178637;83822,1700972694;1339,2947090644;82482,8753882051;19237,4952715296;14589,7408426635;4647,7544288661;n.a.;32649,326417571;n.a.;2315,9084109141;n.a.;135708,99178637;45957,7640120727;n.a.;30695,0275781043;2605,7317859556;12657,0046480128;6313,5691880003;535,0482362712;18435,5255997419;4170,0280061428;n.a.;n.a.;14265,4975935991;n.a.;n.a.;1997,6919880404;608,0397979152;n.a.;15;0,13393;A-;DK;31.12.;DK27512356
AKTIESELSKABET CBH;EUR/DKK;2011;78606,9131205535;165,7198835086;20110,8880385447;58330,3051985002;11981,3323570437;302,7885209236;538,9931600803;11139,5506760398;2935,6093650095;90588,2454775972;69383,2295717969;1345,1289245828;68038,1006472141;19679,505192431;14755,3917382108;4924,1134542202;n.a.;1525,5107133693;n.a.;509,9383753093;n.a.;90588,2454775972;10379,687346543;n.a.;9184,1367583739;1902,0122993601;-706,4617111909;4219,5349235237;3046,71701418;466,3561981529;-142,5836660058;n.a.;n.a.;608,9398641586;n.a.;n.a.;1625,1847666809;276,8275326791;n.a.;28;0,13451;A-;DK;31.12.;DK27512356
AGROTECH A/S;EUR/DKK;2013;549,1409452786;140,7675935336;408,373351745;0;3028,4453448033;n.a.;415,8738134366;n.a.;220,1921253751;3577,5862900819;-20,0905223882;66,9684079608;-87,058930349;285,9551019926;n.a.;n.a.;0;3311,8556472935;n.a.;837,6408467737;n.a.;3577,5862900819;11653,172669259;n.a.;5804,8216020422;6487,0957423469;-638,7446751301;1,0714945274;50,0923691547;-687,7655497574;-163,0011049766;n.a.;n.a.;-524,7644447808;n.a.;n.a.;6307,7543458278;179,341396519;n.a.;85;0,13394; D;DK;31.12.;DK30589335
AGROTECH A/S;EUR/DKK;2012;555,0037274363;184,0190930254;370,9846344108;0;3982,7946058156;n.a.;636,2989162765;n.a.;94,6881359309;4537,7983332519;504,6462463755;66,9647354532;437,6815109222;291,6983876342;n.a.;n.a.;11,6518639689;3741,5876287131;n.a.;505,1819642591;n.a.;4537,7983332519;11828,7847999274;n.a.;5715,3062414613;6036,4691126949;77,0094457712;2,2768010054;31,3394961921;47,9467505845;11,2500755561;n.a.;n.a.;36,6966750284;n.a.;n.a.;5910,307551101;126,1615615939;n.a.;83;0,13393; D;DK;31.12.;DK30589335
AGROTECH A/S;EUR/DKK;2011;348,5229043594;149,5783364136;198,9445679458;0;3765,553911477;n.a.;666,7804079157;n.a.;141,3730499737;4114,0768158364;469,9880462492;67,2564462291;402,7316000201;573,1594347647;n.a.;n.a.;0,9415902472;3070,9293348225;n.a.;1304,3715181679;n.a.;4114,0768158364;11627,2944240936;n.a.;5540,7205532489;5809,3427994881;277,2310713565;1,748667602;21,5220627933;257,4576761651;66,8529075518;n.a.;n.a.;190,6047686134;n.a.;n.a.;5675,9060101695;133,3022764262;n.a.;78;0,13451; D;DK;31.12.;DK30589335
COLT TECHNOLOGY SERVICES A/S;EUR/DKK;2013;11191,0906543294;0;11191,0906543294;0;2929,1981642054;n.a.;720,5800696582;n.a.;1232,4865801106;14120,2888185349;5518,0628791541;267,8736318432;5250,1892473109;6216,6773110012;n.a.;n.a.;567,222415428;2385,4146915637;n.a.;1073,5035796116;n.a.;14120,2888185349;10638,4673518369;n.a.;6327,3091209524;3700,406350282;610,7518806025;0;581,8215283634;28,9303522391;0;n.a.;n.a.;28,9303522391;n.a.;n.a.;1189,091051752;2511,31529853;n.a.;19;0,13394; D;DK;31.12.;DK25760352
